game_id,block_id,phase,player_id,team_id_opta,signal_name,signal_value,n_frames
2215865,1_0,1,88035,154,transition_latency,1.22,172500
2215865,1_0,1,116592,154,transition_latency,1.24,172500
2215865,1_0,1,119770,154,transition_latency,1.05,172500
2215865,1_0,1,121150,154,transition_latency,0.73,172500
2215865,1_0,1,135720,142,transition_latency,1.0,172500
2215865,1_0,1,140040,142,transition_latency,1.28,172500
2215865,1_0,1,154344,142,transition_latency,0.88,172500
2215865,1_0,1,167455,154,transition_latency,1.06,172500
2215865,1_0,1,168301,154,transition_latency,1.4,172500
2215865,1_0,1,176501,142,transition_latency,0.667,172500
2215865,1_0,1,195777,154,transition_latency,1.36,172500
2215865,1_0,1,204188,142,transition_latency,1.2,172500
2215865,1_0,1,209778,142,transition_latency,0.78,172500
2215865,1_0,1,221095,142,transition_latency,1.013,172500
2215865,1_0,1,224868,142,transition_latency,1.08,172500
2215865,1_0,1,228319,154,transition_latency,1.3,172500
2215865,1_0,1,232175,154,transition_latency,0.973,172500
2215865,1_0,1,437753,154,transition_latency,0.74,172500
2215865,1_0,1,438464,142,transition_latency,1.08,172500
2215865,1_0,1,465680,142,transition_latency,0.94,172500
2215865,1_0,1,476369,154,transition_latency,0.83,172500
2215865,1_0,1,505834,142,transition_latency,0.933,172500
2215865,1_1,1,88035,154,transition_latency,0.88,172500
2215865,1_1,1,116592,154,transition_latency,0.6,172500
2215865,1_1,1,119770,154,transition_latency,0.7,172500
2215865,1_1,1,121150,154,transition_latency,0.44,172500
2215865,1_1,1,140040,142,transition_latency,1.32,172500
2215865,1_1,1,154344,142,transition_latency,0.58,172500
2215865,1_1,1,167455,154,transition_latency,1.12,172500
2215865,1_1,1,168301,154,transition_latency,1.08,172500
2215865,1_1,1,195777,154,transition_latency,0.92,172500
2215865,1_1,1,224868,142,transition_latency,1.12,172500
2215865,1_1,1,228319,154,transition_latency,1.16,172500
2215865,1_1,1,232175,154,transition_latency,0.76,172500
2215865,1_1,1,438464,142,transition_latency,1.84,172500
2215865,1_1,1,476369,154,transition_latency,0.8,172500
2215865,1_1,1,505834,142,transition_latency,1.64,172500
2215865,1_2,1,88035,154,transition_latency,1.34,172500
2215865,1_2,1,116592,154,transition_latency,0.24,172500
2215865,1_2,1,119770,154,transition_latency,0.912,172500
2215865,1_2,1,121150,154,transition_latency,0.96,172500
2215865,1_2,1,140040,142,transition_latency,0.54,172500
2215865,1_2,1,167455,154,transition_latency,0.6,172500
2215865,1_2,1,168301,154,transition_latency,0.96,172500
2215865,1_2,1,176501,142,transition_latency,1.027,172500
2215865,1_2,1,195777,154,transition_latency,0.6,172500
