game_id,block_id,phase,player_id,team_id_opta,signal_name,signal_value,n_frames
2215861,1_0,1,26894,1395,transition_latency,1.22,172500
2215861,1_0,1,38580,429,transition_latency,1.293,172500
2215861,1_0,1,39931,429,transition_latency,0.8,172500
2215861,1_0,1,121709,1395,transition_latency,1.24,172500
2215861,1_0,1,151086,1395,transition_latency,1.613,172500
2215861,1_0,1,185621,429,transition_latency,0.8,172500
2215861,1_0,1,209041,429,transition_latency,1.52,172500
2215861,1_0,1,214860,1395,transition_latency,1.0,172500
2215861,1_0,1,222683,1395,transition_latency,0.987,172500
2215861,1_0,1,229707,1395,transition_latency,0.9,172500
2215861,1_0,1,243526,429,transition_latency,1.64,172500
2215861,1_0,1,247629,429,transition_latency,0.4,172500
2215861,1_0,1,421821,429,transition_latency,0.38,172500
2215861,1_0,1,431128,429,transition_latency,0.32,172500
2215861,1_0,1,437497,1395,transition_latency,1.12,172500
2215861,1_0,1,449871,429,transition_latency,0.08,172500
2215861,1_0,1,462116,1395,transition_latency,1.52,172500
2215861,1_1,1,26894,1395,transition_latency,1.14,172500
2215861,1_1,1,38580,429,transition_latency,0.7,172500
2215861,1_1,1,39931,429,transition_latency,0.96,172500
2215861,1_1,1,73965,1395,transition_latency,1.16,172500
2215861,1_1,1,121709,1395,transition_latency,1.4,172500
2215861,1_1,1,151086,1395,transition_latency,0.84,172500
2215861,1_1,1,171435,429,transition_latency,1.66,172500
2215861,1_1,1,185621,429,transition_latency,1.56,172500
2215861,1_1,1,209041,429,transition_latency,0.68,172500
2215861,1_1,1,214860,1395,transition_latency,1.34,172500
2215861,1_1,1,215473,429,transition_latency,1.6,172500
2215861,1_1,1,222683,1395,transition_latency,1.28,172500
2215861,1_1,1,247400,1395,transition_latency,1.12,172500
2215861,1_1,1,421821,429,transition_latency,1.56,172500
2215861,1_1,1,431128,429,transition_latency,0.68,172500
2215861,1_1,1,437497,1395,transition_latency,0.8,172500
2215861,1_1,1,449871,429,transition_latency,1.4,172500
2215861,1_1,1,462116,1395,transition_latency,1.06,172500
2215861,1_1,1,480779,1395,transition_latency,1.173,172500
2215861,1_2,1,38580,429,transition_latency,0.48,172500
2215861,1_2,1,39931,429,transition_latency,0.8,172500
2215861,1_2,1,73965,1395,transition_latency,1.3,172500
2215861,1_2,1,121709,1395,transition_latency,1.36,172500
2215861,1_2,1,171435,429,transition_latency,1.14,172500
2215861,1_2,1,185621,429,transition_latency,0.64,172500
2215861,1_2,1,209041,429,transition_latency,0.733,172500
2215861,1_2,1,214860,1395,transition_latency,0.56,172500
2215861,1_2,1,215473,429,transition_latency,1.02,172500
2215861,1_2,1,222683,1395,transition_latency,0.907,172500
2215861,1_2,1,229707,1395,transition_latency,0.64,172500
2215861,1_2,1,247400,1395,transition_latency,1.467,172500
2215861,1_2,1,421821,429,transition_latency,1.02,172500
2215861,1_2,1,431128,429,transition_latency,1.0,172500
