game_id,block_id,phase,player_id,team_id_opta,signal_name,signal_value,n_frames
2215854,1_0,1,28411,149,transition_latency,0.4,172500
2215854,1_0,1,37990,154,transition_latency,0.88,172500
2215854,1_0,1,116592,154,transition_latency,1.24,172500
2215854,1_0,1,119770,154,transition_latency,1.16,172500
2215854,1_0,1,121150,154,transition_latency,0.88,172500
2215854,1_0,1,168301,154,transition_latency,0.96,172500
2215854,1_0,1,181913,154,transition_latency,0.72,172500
2215854,1_0,1,195777,154,transition_latency,0.48,172500
2215854,1_0,1,232175,154,transition_latency,0.64,172500
2215854,1_0,1,437753,154,transition_latency,0.94,172500
2215854,1_0,1,476369,154,transition_latency,0.24,172500
2215854,1_1,1,19054,149,transition_latency,0.12,172500
2215854,1_1,1,28411,149,transition_latency,0.88,172500
2215854,1_1,1,37990,154,transition_latency,1.24,172500
2215854,1_1,1,46497,149,transition_latency,0.44,172500
2215854,1_1,1,87668,149,transition_latency,0.68,172500
2215854,1_1,1,116406,149,transition_latency,0.84,172500
2215854,1_1,1,116592,154,transition_latency,1.04,172500
2215854,1_1,1,119770,154,transition_latency,1.44,172500
2215854,1_1,1,121150,154,transition_latency,0.86,172500
2215854,1_1,1,129479,149,transition_latency,1.4,172500
2215854,1_1,1,168301,154,transition_latency,1.12,172500
2215854,1_1,1,181913,154,transition_latency,0.253,172500
2215854,1_1,1,220160,149,transition_latency,0.56,172500
2215854,1_1,1,432990,154,transition_latency,0.96,172500
2215854,1_1,1,437753,154,transition_latency,0.747,172500
2215854,1_1,1,465206,149,transition_latency,1.68,172500
2215854,1_1,1,476369,154,transition_latency,1.16,172500
2215854,1_2,1,19054,149,transition_latency,0.88,172500
2215854,1_2,1,28411,149,transition_latency,0.76,172500
2215854,1_2,1,116592,154,transition_latency,0.92,172500
2215854,1_2,1,121150,154,transition_latency,0.86,172500
2215854,1_2,1,168301,154,transition_latency,1.0,172500
2215854,1_2,1,181913,154,transition_latency,1.8,172500
2215854,1_2,1,232175,154,transition_latency,0.76,172500
2215854,1_2,1,432990,154,transition_latency,0.76,172500
2215854,1_2,1,437753,154,transition_latency,0.92,172500
2215854,1_2,1,476369,154,transition_latency,0.48,172500
2215854,1_3,1,19054,149,transition_latency,1.48,172500
2215854,1_3,1,28411,149,transition_latency,1.44,172500
2215854,1_3,1,37990,154,transition_latency,0.88,172500
2215854,1_3,1,61170,149,transition_latency,1.04,172500
2215854,1_3,1,61278,149,transition_latency,1.307,172500
2215854,1_3,1,87668,149,transition_latency,1.0,172500
2215854,1_3,1,116406,149,transition_latency,1.08,172500
2215854,1_3,1,116592,154,transition_latency,1.08,172500
