game_id,block_id,phase,player_id,team_id_opta,signal_name,signal_value,n_frames
2215850,1_0,1,44413,144,transition_latency,0.2,172500
2215850,1_0,1,107258,694,transition_latency,1.08,172500
2215850,1_0,1,173271,144,transition_latency,1.08,172500
2215850,1_0,1,177020,694,transition_latency,1.5,172500
2215850,1_0,1,177194,144,transition_latency,0.4,172500
2215850,1_0,1,193539,144,transition_latency,0.8,172500
2215850,1_0,1,196850,144,transition_latency,0.533,172500
2215850,1_0,1,226944,144,transition_latency,0.26,172500
2215850,1_0,1,228798,144,transition_latency,0.32,172500
2215850,1_0,1,229222,694,transition_latency,0.76,172500
2215850,1_0,1,242166,144,transition_latency,1.18,172500
2215850,1_0,1,422453,144,transition_latency,1.067,172500
2215850,1_0,1,449431,694,transition_latency,0.56,172500
2215850,1_0,1,462424,144,transition_latency,0.92,172500
2215850,1_0,1,484420,694,transition_latency,1.52,172500
2215850,1_1,1,37832,694,transition_latency,1.147,172500
2215850,1_1,1,43553,694,transition_latency,0.92,172500
2215850,1_1,1,44413,144,transition_latency,0.88,172500
2215850,1_1,1,45032,694,transition_latency,1.06,172500
2215850,1_1,1,67278,694,transition_latency,1.5,172500
2215850,1_1,1,83341,144,transition_latency,1.76,172500
2215850,1_1,1,107258,694,transition_latency,0.24,172500
2215850,1_1,1,173271,144,transition_latency,1.08,172500
2215850,1_1,1,177020,694,transition_latency,1.04,172500
2215850,1_1,1,177194,144,transition_latency,0.72,172500
2215850,1_1,1,193539,144,transition_latency,0.507,172500
2215850,1_1,1,196850,144,transition_latency,1.653,172500
2215850,1_1,1,205552,694,transition_latency,0.733,172500
2215850,1_1,1,226944,144,transition_latency,1.34,172500
2215850,1_1,1,228798,144,transition_latency,1.147,172500
2215850,1_1,1,229222,694,transition_latency,0.18,172500
2215850,1_1,1,242166,144,transition_latency,1.82,172500
2215850,1_1,1,422453,144,transition_latency,0.72,172500
2215850,1_1,1,438398,694,transition_latency,0.827,172500
2215850,1_1,1,449431,694,transition_latency,1.4,172500
2215850,1_1,1,462424,144,transition_latency,0.66,172500
2215850,1_2,1,37832,694,transition_latency,0.707,172500
2215850,1_2,1,43553,694,transition_latency,1.02,172500
2215850,1_2,1,44413,144,transition_latency,0.68,172500
2215850,1_2,1,45032,694,transition_latency,1.44,172500
2215850,1_2,1,67278,694,transition_latency,1.3,172500
2215850,1_2,1,83341,144,transition_latency,1.96,172500
2215850,1_2,1,107258,694,transition_latency,1.0,172500
2215850,1_2,1,177020,694,transition_latency,1.36,172500
2215850,1_2,1,177194,144,transition_latency,0.667,172500
2215850,1_2,1,193539,144,transition_latency,0.8,172500
2215850,1_2,1,205552,694,transition_latency,0.8,172500
2215850,1_2,1,226944,144,transition_latency,1.04,172500
