game_id,block_id,phase,player_id,team_id_opta,signal_name,signal_value,n_frames
2215870,1_0,1,38580,429,transition_latency,1.213,172500
2215870,1_0,1,55948,429,transition_latency,1.11,172500
2215870,1_0,1,92216,150,transition_latency,1.467,172500
2215870,1_0,1,154011,150,transition_latency,1.328,172500
2215870,1_0,1,167443,150,transition_latency,1.08,172500
2215870,1_0,1,168985,150,transition_latency,1.133,172500
2215870,1_0,1,171319,429,transition_latency,1.84,172500
2215870,1_0,1,171435,429,transition_latency,1.14,172500
2215870,1_0,1,174528,150,transition_latency,0.827,172500
2215870,1_0,1,185621,429,transition_latency,0.61,172500
2215870,1_0,1,210494,150,transition_latency,1.28,172500
2215870,1_0,1,215473,429,transition_latency,1.92,172500
2215870,1_0,1,220237,429,transition_latency,1.17,172500
2215870,1_0,1,229046,150,transition_latency,1.36,172500
2215870,1_0,1,232176,150,transition_latency,1.64,172500
2215870,1_0,1,247629,429,transition_latency,1.0,172500
2215870,1_0,1,421821,429,transition_latency,1.24,172500
2215870,1_0,1,494521,150,transition_latency,1.064,172500
2215870,1_1,1,38580,429,transition_latency,1.333,172500
2215870,1_1,1,39931,429,transition_latency,0.952,172500
2215870,1_1,1,55948,429,transition_latency,1.08,172500
2215870,1_1,1,92216,150,transition_latency,0.92,172500
2215870,1_1,1,154011,150,transition_latency,1.096,172500
2215870,1_1,1,159967,150,transition_latency,1.32,172500
2215870,1_1,1,168985,150,transition_latency,0.96,172500
2215870,1_1,1,171319,429,transition_latency,1.05,172500
2215870,1_1,1,171435,429,transition_latency,0.94,172500
2215870,1_1,1,174528,150,transition_latency,1.4,172500
2215870,1_1,1,185621,429,transition_latency,1.04,172500
2215870,1_1,1,195883,429,transition_latency,1.48,172500
2215870,1_1,1,210494,150,transition_latency,0.688,172500
2215870,1_1,1,215473,429,transition_latency,1.056,172500
2215870,1_1,1,220237,429,transition_latency,1.0,172500
2215870,1_1,1,229046,150,transition_latency,0.89,172500
2215870,1_1,1,232176,150,transition_latency,1.107,172500
2215870,1_1,1,247629,429,transition_latency,1.072,172500
2215870,1_1,1,421821,429,transition_latency,0.81,172500
2215870,1_1,1,494521,150,transition_latency,1.093,172500
2215870,1_1,1,503732,150,transition_latency,1.187,172500
2215870,1_2,1,38580,429,transition_latency,1.4,172500
2215870,1_2,1,39931,429,transition_latency,1.36,172500
2215870,1_2,1,55948,429,transition_latency,1.56,172500
2215870,1_2,1,92216,150,transition_latency,0.48,172500
2215870,1_2,1,154011,150,transition_latency,0.66,172500
2215870,1_2,1,159967,150,transition_latency,1.213,172500
2215870,1_2,1,167443,150,transition_latency,1.36,172500
2215870,1_2,1,168985,150,transition_latency,0.44,172500
2215870,1_2,1,171435,429,transition_latency,0.36,172500
2215870,1_2,1,174528,150,transition_latency,1.88,172500
2215870,1_2,1,185621,429,transition_latency,1.68,172500
2215870,1_2,1,195883,429,transition_latency,1.84,172500
2215870,1_2,1,210494,150,transition_latency,1.16,172500
2215870,1_2,1,220237,429,transition_latency,1.36,172500
2215870,1_2,1,229046,150,transition_latency,1.32,172500
2215870,1_2,1,232176,150,transition_latency,0.92,172500
2215870,1_2,1,247629,429,transition_latency,0.6,172500
2215870,1_2,1,421821,429,transition_latency,1.88,172500
2215870,1_2,1,494521,150,transition_latency,1.27,172500
2215870,1_2,1,503732,150,transition_latency,0.88,172500
2215870,1_3,1,38580,429,transition_latency,1.24,172500
2215870,1_3,1,39931,429,transition_latency,1.68,172500
2215870,1_3,1,55948,429,transition_latency,0.96,172500
2215870,1_3,1,92216,150,transition_latency,0.28,172500
2215870,1_3,1,171319,429,transition_latency,1.06,172500
2215870,1_3,1,171435,429,transition_latency,0.84,172500
2215870,1_3,1,185621,429,transition_latency,0.44,172500
2215870,1_3,1,195883,429,transition_latency,1.32,172500
2215870,1_3,1,215473,429,transition_latency,1.34,172500
2215870,1_3,1,220237,429,transition_latency,1.24,172500
2215870,1_3,1,247629,429,transition_latency,1.52,172500
2215870,1_3,1,421821,429,transition_latency,0.64,172500
2215870,1_4,1,39931,429,transition_latency,1.0,172500
2215870,1_4,1,55948,429,transition_latency,1.32,172500
2215870,1_4,1,92216,150,transition_latency,0.853,172500
2215870,1_4,1,154011,150,transition_latency,1.76,172500
2215870,1_4,1,159967,150,transition_latency,0.84,172500
2215870,1_4,1,167443,150,transition_latency,0.8,172500
2215870,1_4,1,168985,150,transition_latency,1.76,172500
2215870,1_4,1,171319,429,transition_latency,1.02,172500
2215870,1_4,1,171435,429,transition_latency,1.72,172500
2215870,1_4,1,174528,150,transition_latency,1.173,172500
2215870,1_4,1,185621,429,transition_latency,0.64,172500
2215870,1_4,1,210494,150,transition_latency,1.64,172500
2215870,1_4,1,215473,429,transition_latency,0.8,172500
2215870,1_4,1,220237,429,transition_latency,1.84,172500
2215870,1_4,1,229046,150,transition_latency,1.38,172500
2215870,1_4,1,232176,150,transition_latency,1.2,172500
2215870,1_4,1,247629,429,transition_latency,1.88,172500
2215870,1_4,1,421821,429,transition_latency,1.44,172500
2215870,1_4,1,494521,150,transition_latency,1.32,172500
2215870,1_4,1,503732,150,transition_latency,1.68,172500
2215870,1_5,1,38580,429,transition_latency,1.627,172500
2215870,1_5,1,39931,429,transition_latency,1.1,172500
2215870,1_5,1,55948,429,transition_latency,1.12,172500
2215870,1_5,1,92216,150,transition_latency,1.52,172500
2215870,1_5,1,154011,150,transition_latency,1.173,172500
2215870,1_5,1,159967,150,transition_latency,0.66,172500
2215870,1_5,1,167443,150,transition_latency,1.0,172500
2215870,1_5,1,168985,150,transition_latency,0.6,172500
2215870,1_5,1,171319,429,transition_latency,1.667,172500
2215870,1_5,1,171435,429,transition_latency,2.0,172500
2215870,1_5,1,174528,150,transition_latency,1.3,172500
2215870,1_5,1,185621,429,transition_latency,1.08,172500
2215870,1_5,1,195883,429,transition_latency,1.133,172500
2215870,1_5,1,215473,429,transition_latency,1.28,172500
2215870,1_5,1,220237,429,transition_latency,1.613,172500
2215870,1_5,1,229046,150,transition_latency,1.384,172500
2215870,1_5,1,232176,150,transition_latency,1.16,172500
2215870,1_5,1,247629,429,transition_latency,1.227,172500
2215870,1_5,1,494521,150,transition_latency,1.42,172500
2215870,1_5,1,503732,150,transition_latency,0.92,172500
2215870,1_6,1,38580,429,transition_latency,1.28,172500
2215870,1_6,1,39931,429,transition_latency,1.12,172500
2215870,1_6,1,55948,429,transition_latency,0.84,172500
2215870,1_6,1,92216,150,transition_latency,1.02,172500
2215870,1_6,1,154011,150,transition_latency,1.88,172500
2215870,1_6,1,168985,150,transition_latency,2.0,172500
2215870,1_6,1,171319,429,transition_latency,1.84,172500
2215870,1_6,1,174528,150,transition_latency,1.92,172500
2215870,1_6,1,195883,429,transition_latency,1.56,172500
2215870,1_6,1,210494,150,transition_latency,1.76,172500
2215870,1_6,1,229046,150,transition_latency,1.74,172500
2215870,1_6,1,421821,429,transition_latency,0.24,172500
2215870,1_6,1,494521,150,transition_latency,1.533,172500
2215870,1_6,1,503732,150,transition_latency,1.08,172500
2215870,1_7,1,38580,429,transition_latency,1.16,172500
2215870,1_7,1,39931,429,transition_latency,1.12,172500
2215870,1_7,1,55948,429,transition_latency,0.92,172500
2215870,1_7,1,92216,150,transition_latency,0.893,172500
2215870,1_7,1,154011,150,transition_latency,1.1,172500
2215870,1_7,1,159967,150,transition_latency,0.92,172500
2215870,1_7,1,167443,150,transition_latency,0.933,172500
2215870,1_7,1,168985,150,transition_latency,1.333,172500
2215870,1_7,1,171319,429,transition_latency,1.133,172500
2215870,1_7,1,171435,429,transition_latency,1.68,172500
2215870,1_7,1,174528,150,transition_latency,1.253,172500
2215870,1_7,1,185621,429,transition_latency,1.253,172500
2215870,1_7,1,195883,429,transition_latency,0.92,172500
2215870,1_7,1,210494,150,transition_latency,1.07,172500
2215870,1_7,1,215473,429,transition_latency,0.9,172500
