game_id,block_id,phase,player_id,team_id_opta,signal_name,signal_value,n_frames,median_latency,failure_rate,n_events,n_failures
2215858,2_4,2,45109,145,tired_mans_intercept,3.916,172498,0.32,0.5,22,11
2215858,2_5,2,45109,145,tired_mans_intercept,4.848,172500,0.8,0.4231,26,11
2215858,2_6,2,45109,145,tired_mans_intercept,3.992,172500,2.76,0.4444,9,4
2215858,2_7,2,45109,145,tired_mans_intercept,9.917,172500,5.28,0.3636,22,8
2215858,2_8,2,45109,145,tired_mans_intercept,9.97,172498,7.9,0.5789,19,11
2215858,2_9,2,45109,145,tired_mans_intercept,0.4,84478,0.28,0.6364,11,7
2215858,1_0,1,73879,145,tired_mans_intercept,1.666,172500,0.0,0.4423,52,23
2215858,1_1,1,73879,145,tired_mans_intercept,4.794,172500,0.68,0.6585,41,27
2215858,1_2,1,73879,145,tired_mans_intercept,3.547,172500,0.16,0.3043,23,7
2215858,1_3,1,73879,145,tired_mans_intercept,1.942,172500,0.66,0.4872,39,19
2215858,1_4,1,73879,145,tired_mans_intercept,1.035,172500,0.0,0.575,40,23
2215858,1_5,1,73879,145,tired_mans_intercept,3.13,172500,1.98,0.5429,35,19
2215858,1_6,1,73879,145,tired_mans_intercept,4.967,172500,2.0,0.4688,32,15
2215858,1_7,1,73879,145,tired_mans_intercept,1.102,172500,0.72,0.561,41,23
2215858,1_8,1,73879,145,tired_mans_intercept,2.809,172500,0.18,0.5385,39,21
2215858,1_9,1,73879,145,tired_mans_intercept,8.48,69758,4.48,0.3636,11,4
2215858,2_0,2,73879,145,tired_mans_intercept,2.795,172500,1.04,0.5,34,17
2215858,2_1,2,73879,145,tired_mans_intercept,3.202,172500,0.5,0.4,40,16
2215858,2_2,2,73879,145,tired_mans_intercept,6.04,172500,2.72,0.6585,41,27
2215858,2_3,2,73879,145,tired_mans_intercept,0.638,172503,0.0,0.5641,39,22
2215858,2_4,2,73879,145,tired_mans_intercept,2.645,172498,1.4,0.6136,44,27
2215858,2_5,2,73879,145,tired_mans_intercept,1.482,172500,0.32,0.5476,42,23
2215858,2_6,2,73879,145,tired_mans_intercept,1.885,172500,0.0,0.4643,28,13
2215858,2_7,2,73879,145,tired_mans_intercept,1.002,172500,0.22,0.5745,47,27
2215858,2_8,2,73879,145,tired_mans_intercept,0.714,172498,0.0,0.5,50,25
2215858,2_9,2,73879,145,tired_mans_intercept,0.582,84478,0.0,0.625,24,15
2215858,2_4,2,98826,145,tired_mans_intercept,1.194,172498,0.0,0.2222,18,4
2215858,2_5,2,98826,145,tired_mans_intercept,1.758,172500,0.1,0.5385,39,21
2215858,2_6,2,98826,145,tired_mans_intercept,2.889,172500,1.42,0.4,30,12
2215858,2_7,2,98826,145,tired_mans_intercept,2.055,172500,0.0,0.4839,31,15
2215858,2_8,2,98826,145,tired_mans_intercept,1.389,172498,0.0,0.4,30,12
2215858,2_9,2,98826,145,tired_mans_intercept,4.44,84478,3.04,0.7857,14,11
2215858,1_0,1,107925,145,tired_mans_intercept,4.911,172500,3.92,0.4091,22,9
2215858,1_1,1,107925,145,tired_mans_intercept,7.023,172500,2.98,0.3333,21,7
2215858,1_2,1,107925,145,tired_mans_intercept,6.26,172500,4.56,0.6471,17,11
2215858,1_3,1,107925,145,tired_mans_intercept,5.497,172500,3.44,0.2941,17,5
2215858,1_4,1,107925,145,tired_mans_intercept,3.19,172500,2.2,0.5,16,8
2215858,1_5,1,107925,145,tired_mans_intercept,11.33,172500,11.54,0.5,8,4
2215858,1_6,1,107925,145,tired_mans_intercept,5.525,172500,4.3,0.619,21,13
2215858,1_7,1,107925,145,tired_mans_intercept,5.996,172500,5.92,0.1818,11,2
2215858,1_8,1,107925,145,tired_mans_intercept,3.68,172500,2.46,0.4286,7,3
2215858,1_9,1,107925,145,tired_mans_intercept,198.14,69758,6.86,0.5,8,4
2215858,2_0,2,107925,145,tired_mans_intercept,8.153,172500,3.92,0.6471,17,11
2215858,2_1,2,107925,145,tired_mans_intercept,5.66,172500,2.46,0.4286,14,6
2215858,2_2,2,107925,145,tired_mans_intercept,2.72,172500,2.2,0.5333,15,8
2215858,2_3,2,107925,145,tired_mans_intercept,6.048,172503,2.68,0.5,20,10
2215858,2_4,2,107925,145,tired_mans_intercept,10.32,172498,1.76,0.1667,12,2
2215858,2_5,2,107925,145,tired_mans_intercept,6.369,172500,5.16,0.4167,24,10
2215858,2_6,2,107925,145,tired_mans_intercept,15.16,172500,17.38,0.4286,7,3
2215858,2_7,2,107925,145,tired_mans_intercept,5.16,172500,0.2,0.4762,21,10
2215858,2_8,2,107925,145,tired_mans_intercept,6.025,172498,2.06,0.6,20,12
2215858,2_9,2,107925,145,tired_mans_intercept,1.535,84478,1.5,0.4286,14,6
2215858,1_0,1,114531,145,tired_mans_intercept,1.793,172500,0.28,0.3929,28,11
2215858,1_1,1,114531,145,tired_mans_intercept,2.358,172500,0.2,0.3,30,9
2215858,1_2,1,114531,145,tired_mans_intercept,1.589,172500,0.0,0.2759,29,8
2215858,1_3,1,114531,145,tired_mans_intercept,1.798,172500,0.0,0.3548,31,11
2215858,1_4,1,114531,145,tired_mans_intercept,1.499,172500,0.0,0.5,38,19
2215858,1_5,1,114531,145,tired_mans_intercept,2.549,172500,0.0,0.5263,38,20
2215858,1_6,1,114531,145,tired_mans_intercept,3.449,172500,0.48,0.6136,44,27
2215858,1_7,1,114531,145,tired_mans_intercept,1.402,172500,0.0,0.4615,39,18
2215858,1_8,1,114531,145,tired_mans_intercept,2.656,172500,0.18,0.6327,49,31
2215858,1_9,1,114531,145,tired_mans_intercept,4.168,69758,1.64,0.375,8,3
2215858,2_0,2,114531,145,tired_mans_intercept,1.356,172500,0.0,0.6944,36,25
2215858,2_1,2,114531,145,tired_mans_intercept,2.932,172500,1.22,0.3333,30,10
2215858,2_2,2,114531,145,tired_mans_intercept,2.218,172500,1.36,0.4857,35,17
2215858,2_3,2,114531,145,tired_mans_intercept,1.231,172503,0.24,0.7308,52,38
2215858,2_4,2,114531,145,tired_mans_intercept,0.327,172498,0.0,0.5385,52,28
2215858,2_5,2,114531,145,tired_mans_intercept,1.028,172500,0.44,0.4375,48,21
2215858,2_6,2,114531,145,tired_mans_intercept,2.825,172500,0.92,0.2083,24,5
2215858,2_7,2,114531,145,tired_mans_intercept,2.92,172500,0.82,0.4444,36,16
2215858,2_8,2,114531,145,tired_mans_intercept,1.311,172498,0.52,0.5319,47,25
2215858,2_9,2,114531,145,tired_mans_intercept,1.744,84478,0.92,0.5238,21,11
2215858,1_0,1,228254,145,tired_mans_intercept,5.573,172500,2.68,0.6,30,18
2215858,1_1,1,228254,145,tired_mans_intercept,6.311,172500,1.8,0.6538,26,17
2215858,1_2,1,228254,145,tired_mans_intercept,6.088,172500,3.56,0.5652,23,13
2215858,1_3,1,228254,145,tired_mans_intercept,2.098,172500,0.52,0.2778,18,5
2215858,1_4,1,228254,145,tired_mans_intercept,10.48,172500,2.24,0.625,24,15
2215858,1_5,1,228254,145,tired_mans_intercept,2.177,172500,0.0,0.4815,27,13
2215858,1_6,1,228254,145,tired_mans_intercept,4.931,172500,2.52,0.6071,28,17
2215858,1_7,1,228254,145,tired_mans_intercept,3.221,172500,2.28,0.3704,27,10
2215858,1_8,1,228254,145,tired_mans_intercept,5.243,172500,3.52,0.4231,26,11
2215858,1_9,1,228254,145,tired_mans_intercept,2.04,69758,0.36,0.5556,9,5
2215858,2_0,2,228254,145,tired_mans_intercept,8.52,172500,4.7,0.5385,26,14
2215858,2_1,2,228254,145,tired_mans_intercept,1.62,172500,0.0,0.5652,23,13
2215858,2_2,2,228254,145,tired_mans_intercept,7.44,172500,0.0,0.5714,21,12
2215858,2_3,2,228254,145,tired_mans_intercept,2.951,172503,0.28,0.6136,44,27
2215858,2_4,2,228254,145,tired_mans_intercept,1.234,172498,0.0,0.3333,21,7
2215858,2_5,2,228254,145,tired_mans_intercept,2.987,172500,1.02,0.4545,22,10
2215858,2_6,2,228254,145,tired_mans_intercept,4.178,172500,1.04,0.4583,24,11
2215858,2_7,2,228254,145,tired_mans_intercept,5.074,172500,3.64,0.35,20,7
2215858,2_8,2,228254,145,tired_mans_intercept,8.064,172498,8.08,0.4118,17,7
2215858,2_9,2,228254,145,tired_mans_intercept,1.733,84478,0.36,0.5,18,9
2215858,1_0,1,229395,145,tired_mans_intercept,3.187,172500,0.9,0.3714,35,13
2215858,1_1,1,229395,145,tired_mans_intercept,1.373,172500,0.0,0.5476,42,23
2215858,1_2,1,229395,145,tired_mans_intercept,1.718,172500,0.16,0.5,40,20
