game_id,block_id,phase,player_id,team_id_opta,signal_name,signal_value,n_frames,median_latency,failure_rate,n_events,n_failures
2215868,1_0,1,44287,143,tired_mans_intercept,6.594,172500,2.6,0.5,26,13
2215868,1_1,1,44287,143,tired_mans_intercept,5.29,172500,4.08,0.3333,18,6
2215868,1_2,1,44287,143,tired_mans_intercept,5.058,172500,0.52,0.4211,19,8
2215868,1_3,1,44287,143,tired_mans_intercept,2.198,172500,1.56,0.2917,24,7
2215868,1_4,1,44287,143,tired_mans_intercept,3.012,172500,1.92,0.3333,15,5
2215868,1_5,1,44287,143,tired_mans_intercept,4.528,172500,0.52,0.5588,34,19
2215868,1_6,1,44287,143,tired_mans_intercept,6.227,172500,0.92,0.5263,19,10
2215868,1_7,1,44287,143,tired_mans_intercept,7.809,172500,1.36,0.64,25,16
2215868,1_8,1,44287,143,tired_mans_intercept,1.794,172500,1.12,0.6286,35,22
2215868,1_9,1,44287,143,tired_mans_intercept,0.68,39628,0.8,0.4286,7,3
2215868,2_0,2,44287,143,tired_mans_intercept,2.656,172500,0.32,0.6154,26,16
2215868,2_1,2,44287,143,tired_mans_intercept,1.495,172500,0.0,0.5926,27,16
2215868,2_2,2,44287,143,tired_mans_intercept,1.314,172500,0.0,0.5333,15,8
2215868,2_3,2,44287,143,tired_mans_intercept,12.62,172500,2.12,0.4615,26,12
2215868,2_4,2,44287,143,tired_mans_intercept,3.175,172500,1.8,0.3438,32,11
2215868,2_5,2,44287,143,tired_mans_intercept,3.207,172499,1.4,0.3684,19,7
2215868,2_6,2,44287,143,tired_mans_intercept,5.412,172498,1.76,0.5833,24,14
2215868,2_7,2,44287,143,tired_mans_intercept,4.548,172500,4.3,0.6154,26,16
2215868,2_8,2,44287,143,tired_mans_intercept,8.56,172500,8.56,0.8462,13,11
2215868,2_9,2,44287,143,tired_mans_intercept,2.52,172500,0.34,0.4667,15,7
2215868,2_10,2,44287,143,tired_mans_intercept,,41997,,1.0,6,6
2215868,1_0,1,59957,143,tired_mans_intercept,9.52,172500,6.26,0.3333,9,3
2215868,1_1,1,59957,143,tired_mans_intercept,2.337,172500,1.84,0.2222,9,2
2215868,1_2,1,59957,143,tired_mans_intercept,4.72,172500,4.72,0.0,2,0
2215868,1_3,1,59957,143,tired_mans_intercept,0.28,172500,0.28,0.75,4,3
2215868,1_4,1,59957,143,tired_mans_intercept,3.12,172500,2.76,0.5,8,4
2215868,1_5,1,59957,143,tired_mans_intercept,4.09,172500,3.24,0.6,10,6
2215868,1_6,1,59957,143,tired_mans_intercept,6.456,172500,4.52,0.2857,7,2
