game_id,block_id,phase,player_id,team_id_opta,signal_name,signal_value,n_frames,median_latency,failure_rate,n_events,n_failures
2215845,1_0,1,37990,154,tired_mans_intercept,3.568,172500,3.56,0.4444,9,4
2215845,1_1,1,37990,154,tired_mans_intercept,4.329,172500,3.56,0.4,15,6
2215845,1_2,1,37990,154,tired_mans_intercept,3.577,172498,1.12,0.6667,21,14
2215845,1_3,1,37990,154,tired_mans_intercept,2.312,172500,1.06,0.6875,32,22
2215845,1_4,1,37990,154,tired_mans_intercept,3.78,172500,1.76,0.75,24,18
2215845,1_5,1,37990,154,tired_mans_intercept,3.49,172500,2.76,0.7895,19,15
2215845,1_6,1,37990,154,tired_mans_intercept,15.16,172500,15.16,0.8571,14,12
2215845,1_7,1,37990,154,tired_mans_intercept,5.4,172500,5.4,0.7143,7,5
2215845,1_8,1,37990,154,tired_mans_intercept,19.36,172500,19.36,0.8333,6,5
2215845,1_9,1,37990,154,tired_mans_intercept,6.48,103798,1.14,0.4667,15,7
2215845,2_0,2,37990,154,tired_mans_intercept,2.455,171434,1.68,0.68,25,17
2215845,2_1,2,37990,154,tired_mans_intercept,5.273,165000,2.34,0.5,12,6
2215845,2_2,2,37990,154,tired_mans_intercept,2.576,165000,1.72,0.6154,13,8
2215845,2_3,2,37990,154,tired_mans_intercept,8.749,165000,3.52,0.5625,16,9
2215845,2_4,2,37990,154,tired_mans_intercept,1.754,161852,0.0,0.6316,19,12
2215845,2_5,2,37990,154,tired_mans_intercept,22.71,157500,6.1,0.6667,12,8
2215845,2_6,2,37990,154,tired_mans_intercept,0.0,157500,0.0,0.4,5,2
2215845,2_7,2,37990,154,tired_mans_intercept,2.58,157500,2.58,0.3333,3,1
2215845,2_8,2,37990,154,tired_mans_intercept,4.36,157498,4.36,0.75,4,3
2215845,2_4,2,88035,154,tired_mans_intercept,1.704,161852,0.0,0.6154,26,16
2215845,2_5,2,88035,154,tired_mans_intercept,2.295,157500,0.52,0.475,40,19
2215845,2_6,2,88035,154,tired_mans_intercept,3.351,157500,0.4,0.4375,32,14
2215845,2_7,2,88035,154,tired_mans_intercept,1.435,157500,0.0,0.5789,57,33
2215845,2_8,2,88035,154,tired_mans_intercept,3.269,157498,0.0,0.5758,33,19
2215845,1_0,1,107685,154,tired_mans_intercept,1.777,172500,0.0,0.54,50,27
2215845,1_1,1,107685,154,tired_mans_intercept,1.413,172500,0.0,0.5,48,24
2215845,1_2,1,107685,154,tired_mans_intercept,3.492,172498,0.32,0.5556,36,20
2215845,1_3,1,107685,154,tired_mans_intercept,2.328,172500,0.52,0.5476,42,23
2215845,1_4,1,107685,154,tired_mans_intercept,0.69,172500,0.0,0.4167,36,15
2215845,1_5,1,107685,154,tired_mans_intercept,1.545,172500,0.08,0.5294,51,27
2215845,1_6,1,107685,154,tired_mans_intercept,1.571,172500,0.0,0.4359,39,17
2215845,1_7,1,107685,154,tired_mans_intercept,2.075,172500,0.94,0.4667,45,21
2215845,1_8,1,107685,154,tired_mans_intercept,6.404,172500,1.76,0.6667,33,22
2215845,1_9,1,107685,154,tired_mans_intercept,2.661,103798,0.88,0.5161,31,16
2215845,2_0,2,107685,154,tired_mans_intercept,0.456,171434,0.0,0.5741,54,31
2215845,2_1,2,107685,154,tired_mans_intercept,1.264,165000,0.0,0.5,46,23
2215845,2_2,2,107685,154,tired_mans_intercept,0.803,165000,0.0,0.5,56,28
2215845,2_3,2,107685,154,tired_mans_intercept,2.339,165000,0.96,0.5,38,19
2215845,2_4,2,107685,154,tired_mans_intercept,0.973,161852,0.2,0.4545,11,5
2215845,1_0,1,116592,154,tired_mans_intercept,1.817,172500,0.32,0.6111,54,33
2215845,1_1,1,116592,154,tired_mans_intercept,1.646,172500,0.32,0.4038,52,21
2215845,1_2,1,116592,154,tired_mans_intercept,1.431,172498,0.64,0.6176,34,21
2215845,1_3,1,116592,154,tired_mans_intercept,0.721,172500,0.0,0.44,50,22
2215845,1_4,1,116592,154,tired_mans_intercept,0.884,172500,0.0,0.3556,45,16
2215845,1_5,1,116592,154,tired_mans_intercept,1.307,172500,0.36,0.3333,33,11
2215845,1_6,1,116592,154,tired_mans_intercept,2.293,172500,1.2,0.4186,43,18
2215845,1_7,1,116592,154,tired_mans_intercept,1.836,172500,0.22,0.5745,47,27
2215845,1_8,1,116592,154,tired_mans_intercept,3.818,172500,0.52,0.6486,37,24
2215845,1_9,1,116592,154,tired_mans_intercept,0.729,103798,0.0,0.4848,33,16
2215845,2_0,2,116592,154,tired_mans_intercept,1.791,171434,0.84,0.7347,49,36
2215845,2_1,2,116592,154,tired_mans_intercept,2.403,165000,0.92,0.5357,28,15
2215845,2_2,2,116592,154,tired_mans_intercept,1.225,165000,0.48,0.5476,42,23
2215845,2_3,2,116592,154,tired_mans_intercept,0.89,165000,0.0,0.4595,37,17
2215845,2_4,2,116592,154,tired_mans_intercept,0.848,161852,0.08,0.75,40,30
2215845,2_5,2,116592,154,tired_mans_intercept,1.664,157500,1.16,0.5814,43,25
2215845,2_6,2,116592,154,tired_mans_intercept,0.876,157500,0.0,0.475,40,19
2215845,2_7,2,116592,154,tired_mans_intercept,3.311,157500,0.64,0.5143,35,18
2215845,2_8,2,116592,154,tired_mans_intercept,0.918,157498,0.0,0.5385,39,21
2215845,1_0,1,119770,154,tired_mans_intercept,4.462,172500,2.36,0.5806,31,18
2215845,1_1,1,119770,154,tired_mans_intercept,1.85,172500,0.84,0.413,46,19
2215845,1_2,1,119770,154,tired_mans_intercept,2.66,172498,0.0,0.4074,27,11
2215845,1_3,1,119770,154,tired_mans_intercept,1.777,172500,0.0,0.3,30,9
2215845,1_4,1,119770,154,tired_mans_intercept,0.953,172500,0.0,0.5143,35,18
2215845,1_5,1,119770,154,tired_mans_intercept,1.913,172500,0.98,0.5152,33,17
2215845,1_6,1,119770,154,tired_mans_intercept,1.968,172500,0.52,0.4167,36,15
2215845,1_7,1,119770,154,tired_mans_intercept,2.076,172500,1.3,0.3793,29,11
2215845,1_8,1,119770,154,tired_mans_intercept,3.087,172500,0.22,0.52,25,13
2215845,1_9,1,119770,154,tired_mans_intercept,1.688,103798,0.0,0.2963,27,8
2215845,2_0,2,119770,154,tired_mans_intercept,2.02,171434,0.16,0.4167,24,10
2215845,2_1,2,119770,154,tired_mans_intercept,3.753,165000,0.0,0.52,25,13
2215845,2_2,2,119770,154,tired_mans_intercept,2.649,165000,0.46,0.44,25,11
2215845,2_3,2,119770,154,tired_mans_intercept,4.635,165000,0.2,0.3462,26,9
2215845,2_4,2,119770,154,tired_mans_intercept,1.674,161852,0.44,0.48,25,12
