game_id,block_id,phase,player_id,team_id_opta,signal_name,signal_value,n_frames,median_latency,failure_rate,n_events,n_failures
2215874,1_0,1,45109,145,tired_mans_intercept,4.998,172500,2.08,0.4857,35,17
2215874,1_1,1,45109,145,tired_mans_intercept,6.189,172500,1.88,0.4643,28,13
2215874,1_2,1,45109,145,tired_mans_intercept,2.578,172500,1.68,0.4595,37,17
2215874,1_3,1,45109,145,tired_mans_intercept,2.709,172500,0.66,0.4167,24,10
2215874,1_4,1,45109,145,tired_mans_intercept,3.08,172500,0.12,0.5385,39,21
2215874,1_5,1,45109,145,tired_mans_intercept,3.151,172500,1.34,0.4815,27,13
2215874,1_6,1,45109,145,tired_mans_intercept,1.714,172500,0.28,0.5484,31,17
2215874,1_7,1,45109,145,tired_mans_intercept,3.032,172500,2.08,0.25,20,5
2215874,1_8,1,45109,145,tired_mans_intercept,2.925,172500,0.2,0.3182,22,7
2215874,2_0,2,45109,145,tired_mans_intercept,3.384,172500,1.28,0.5,30,15
2215874,2_1,2,45109,145,tired_mans_intercept,17.29,172500,0.62,0.6522,23,15
2215874,2_2,2,45109,145,tired_mans_intercept,,168111,,1.0,2,2
2215874,1_0,1,85548,145,tired_mans_intercept,1.87,172500,0.26,0.3333,42,14
2215874,1_1,1,85548,145,tired_mans_intercept,1.328,172500,0.0,0.4468,47,21
2215874,1_2,1,85548,145,tired_mans_intercept,1.832,172500,0.0,0.4783,46,22
2215874,1_3,1,85548,145,tired_mans_intercept,0.532,172500,0.0,0.439,41,18
2215874,1_4,1,85548,145,tired_mans_intercept,1.207,172500,0.0,0.5741,54,31
2215874,1_5,1,85548,145,tired_mans_intercept,1.134,172500,0.0,0.3333,39,13
2215874,1_6,1,85548,145,tired_mans_intercept,1.099,172500,0.0,0.4375,48,21
2215874,1_7,1,85548,145,tired_mans_intercept,1.145,172500,0.0,0.3818,55,21
2215874,1_8,1,85548,145,tired_mans_intercept,1.324,172500,0.0,0.4054,37,15
2215874,1_9,1,85548,145,tired_mans_intercept,1.06,11752,1.06,0.0,2,0
2215874,2_0,2,85548,145,tired_mans_intercept,1.864,172500,0.0,0.2143,42,9
2215874,2_1,2,85548,145,tired_mans_intercept,0.24,172500,0.0,0.6053,38,23
2215874,2_2,2,85548,145,tired_mans_intercept,0.56,168111,0.0,0.4884,43,21
2215874,2_3,2,85548,145,tired_mans_intercept,1.685,165000,0.0,0.2889,45,13
2215874,2_4,2,85548,145,tired_mans_intercept,2.495,165000,0.16,0.6279,43,27
2215874,2_5,2,85548,145,tired_mans_intercept,2.231,164998,0.16,0.6667,39,26
2215874,2_6,2,85548,145,tired_mans_intercept,2.367,165000,0.5,0.45,40,18
2215874,2_7,2,85548,145,tired_mans_intercept,0.662,164997,0.0,0.5472,53,29
2215874,2_8,2,85548,145,tired_mans_intercept,2.674,165000,0.0,0.5,40,20
2215874,2_9,2,85548,145,tired_mans_intercept,1.767,165000,0.0,0.4651,43,20
2215874,1_0,1,107925,145,tired_mans_intercept,0.767,172500,0.0,0.52,25,13
2215874,1_1,1,107925,145,tired_mans_intercept,6.613,172500,0.9,0.4286,21,9
2215874,1_2,1,107925,145,tired_mans_intercept,3.949,172500,3.6,0.6111,18,11
2215874,1_3,1,107925,145,tired_mans_intercept,4.633,172500,2.82,0.5385,13,7
2215874,1_4,1,107925,145,tired_mans_intercept,9.049,172500,3.72,0.5714,21,12
2215874,1_5,1,107925,145,tired_mans_intercept,4.0,172500,3.52,0.7143,14,10
