game_id,block_id,phase,player_id,team_id_opta,signal_name,signal_value,n_frames,median_latency,failure_rate,n_events,n_failures
2215844,1_0,1,17861,149,tired_mans_intercept,2.584,172500,0.0,0.5312,32,17
2215844,1_1,1,17861,149,tired_mans_intercept,4.064,172500,2.86,0.25,24,6
2215844,1_2,1,17861,149,tired_mans_intercept,2.156,172500,1.8,0.5,20,10
2215844,1_3,1,17861,149,tired_mans_intercept,1.661,172500,0.16,0.3214,28,9
2215844,1_4,1,17861,149,tired_mans_intercept,4.643,172500,1.92,0.5938,32,19
2215844,1_5,1,17861,149,tired_mans_intercept,5.527,172500,0.84,0.3793,29,11
2215844,1_6,1,17861,149,tired_mans_intercept,2.583,172500,0.48,0.5484,31,17
2215844,1_7,1,17861,149,tired_mans_intercept,5.025,172500,0.8,0.2778,18,5
2215844,1_8,1,17861,149,tired_mans_intercept,5.647,172500,4.2,0.5217,23,12
2215844,1_9,1,17861,149,tired_mans_intercept,1.71,37972,1.98,0.2,5,1
2215844,2_0,2,17861,149,tired_mans_intercept,7.667,172500,5.52,0.4,10,4
2215844,2_1,2,17861,149,tired_mans_intercept,4.557,172500,3.22,0.4815,27,13
2215844,2_2,2,17861,149,tired_mans_intercept,3.077,172500,0.44,0.6,35,21
2215844,2_3,2,17861,149,tired_mans_intercept,5.684,172500,1.92,0.3125,16,5
2215844,2_4,2,17861,149,tired_mans_intercept,2.271,172497,0.0,0.5357,28,15
2215844,2_5,2,17861,149,tired_mans_intercept,2.989,172500,0.72,0.4722,36,17
2215844,2_6,2,17861,149,tired_mans_intercept,3.938,172498,1.16,0.45,20,9
2215844,2_7,2,17861,149,tired_mans_intercept,7.222,172500,2.36,0.6087,23,14
2215844,2_8,2,17861,149,tired_mans_intercept,4.685,172498,0.48,0.375,24,9
2215844,2_9,2,17861,149,tired_mans_intercept,2.651,172500,1.44,0.3871,31,12
2215844,1_0,1,19054,149,tired_mans_intercept,3.136,172500,2.0,0.6531,49,32
2215844,1_1,1,19054,149,tired_mans_intercept,1.646,172500,0.0,0.65,40,26
2215844,1_2,1,19054,149,tired_mans_intercept,1.682,172500,0.0,0.6458,48,31
2215844,1_3,1,19054,149,tired_mans_intercept,3.078,172500,0.44,0.58,50,29
2215844,1_4,1,19054,149,tired_mans_intercept,3.74,172500,1.82,0.7297,37,27
2215844,1_5,1,19054,149,tired_mans_intercept,1.753,172500,0.28,0.7333,45,33
2215844,1_6,1,19054,149,tired_mans_intercept,2.974,172500,1.4,0.6,35,21
2215844,1_7,1,19054,149,tired_mans_intercept,1.847,172500,1.6,0.6136,44,27
2215844,1_8,1,19054,149,tired_mans_intercept,1.337,172500,0.68,0.7391,46,34
2215844,1_9,1,19054,149,tired_mans_intercept,0.656,37972,0.0,0.5,10,5
2215844,2_0,2,19054,149,tired_mans_intercept,2.415,172500,1.24,0.5217,46,24
2215844,2_1,2,19054,149,tired_mans_intercept,3.191,172500,0.54,0.6744,43,29
2215844,2_2,2,19054,149,tired_mans_intercept,2.808,172500,0.0,0.5455,33,18
2215844,2_3,2,19054,149,tired_mans_intercept,1.66,172500,0.4,0.6,35,21
2215844,2_4,2,19054,149,tired_mans_intercept,2.955,172497,1.56,0.7059,51,36
2215844,2_5,2,19054,149,tired_mans_intercept,1.755,172500,0.64,0.6591,44,29
2215844,2_6,2,19054,149,tired_mans_intercept,0.995,172498,0.26,0.6522,46,30
2215844,2_7,2,19054,149,tired_mans_intercept,4.08,172500,0.9,0.5882,34,20
2215844,2_8,2,19054,149,tired_mans_intercept,3.12,172498,0.5,0.5714,42,24
2215844,2_9,2,19054,149,tired_mans_intercept,4.825,172500,1.66,0.6,20,12
2215844,2_10,2,19054,149,tired_mans_intercept,,24747,,1.0,1,1
2215844,2_8,2,46497,149,tired_mans_intercept,1.017,172498,0.2,0.5862,29,17
2215844,2_9,2,46497,149,tired_mans_intercept,2.024,172500,0.1,0.5833,48,28
2215844,2_10,2,46497,149,tired_mans_intercept,,24747,,1.0,6,6
2215844,1_0,1,61170,149,tired_mans_intercept,3.336,172500,1.16,0.5417,48,26
2215844,1_1,1,61170,149,tired_mans_intercept,1.172,172500,0.36,0.5106,47,24
2215844,1_2,1,61170,149,tired_mans_intercept,3.85,172500,1.16,0.5556,45,25
2215844,1_3,1,61170,149,tired_mans_intercept,1.746,172500,0.38,0.4167,48,20
2215844,1_4,1,61170,149,tired_mans_intercept,1.889,172500,0.0,0.6047,43,26
2215844,1_5,1,61170,149,tired_mans_intercept,2.934,172500,0.0,0.5106,47,24
2215844,1_6,1,61170,149,tired_mans_intercept,1.896,172500,0.0,0.4717,53,25
2215844,1_7,1,61170,149,tired_mans_intercept,1.233,172500,0.14,0.3846,39,15
2215844,1_8,1,61170,149,tired_mans_intercept,1.923,172500,0.24,0.6,60,36
2215844,1_9,1,61170,149,tired_mans_intercept,3.832,37972,0.0,0.4444,9,4
2215844,2_0,2,61170,149,tired_mans_intercept,1.189,172500,0.0,0.4681,47,22
2215844,2_1,2,61170,149,tired_mans_intercept,1.747,172500,0.0,0.5385,39,21
2215844,2_2,2,61170,149,tired_mans_intercept,4.528,172500,0.52,0.5,40,20
2215844,2_3,2,61170,149,tired_mans_intercept,2.369,172500,1.42,0.5,28,14
2215844,2_4,2,61170,149,tired_mans_intercept,5.6,172497,1.64,0.5143,35,18
2215844,2_5,2,61170,149,tired_mans_intercept,1.7,172500,0.66,0.5094,53,27
2215844,2_6,2,61170,149,tired_mans_intercept,2.488,172498,0.0,0.587,46,27
2215844,2_7,2,61170,149,tired_mans_intercept,4.131,172500,1.52,0.5455,33,18
2215844,2_8,2,61170,149,tired_mans_intercept,3.755,172498,1.24,0.6053,38,23
2215844,2_9,2,61170,149,tired_mans_intercept,4.494,172500,0.16,0.6818,44,30
2215844,2_10,2,61170,149,tired_mans_intercept,0.0,24747,0.0,0.0,1,0
2215844,1_0,1,61278,149,tired_mans_intercept,0.618,172500,0.24,0.4783,46,22
2215844,1_1,1,61278,149,tired_mans_intercept,2.309,172500,0.0,0.5882,34,20
2215844,1_2,1,61278,149,tired_mans_intercept,2.542,172500,0.76,0.5652,46,26
2215844,1_3,1,61278,149,tired_mans_intercept,2.056,172500,1.28,0.3421,38,13
2215844,1_4,1,61278,149,tired_mans_intercept,1.951,172500,0.0,0.3429,35,12
2215844,1_5,1,61278,149,tired_mans_intercept,2.367,172500,0.0,0.6098,41,25
2215844,1_6,1,61278,149,tired_mans_intercept,2.612,172500,0.68,0.5278,36,19
2215844,1_7,1,61278,149,tired_mans_intercept,1.669,172500,0.16,0.5,50,25
2215844,1_8,1,61278,149,tired_mans_intercept,2.045,172500,0.64,0.6667,51,34
2215844,1_9,1,61278,149,tired_mans_intercept,1.84,37972,0.0,0.25,4,1
2215844,2_0,2,61278,149,tired_mans_intercept,1.078,172500,0.0,0.5652,46,26
2215844,2_1,2,61278,149,tired_mans_intercept,1.865,172500,0.0,0.4474,38,17
2215844,2_2,2,61278,149,tired_mans_intercept,3.018,172500,0.78,0.5135,37,19
2215844,2_3,2,61278,149,tired_mans_intercept,4.688,172500,1.7,0.5238,21,11
2215844,2_4,2,61278,149,tired_mans_intercept,4.223,172497,0.36,0.4722,36,17
2215844,2_5,2,61278,149,tired_mans_intercept,1.758,172500,1.16,0.6038,53,32
2215844,2_6,2,61278,149,tired_mans_intercept,2.764,172498,0.6,0.475,40,19
2215844,2_7,2,61278,149,tired_mans_intercept,0.463,172500,0.0,0.5306,49,26
2215844,2_8,2,61278,149,tired_mans_intercept,0.38,172498,0.38,0.6667,6,4
2215844,1_0,1,87668,149,tired_mans_intercept,3.834,172500,1.68,0.5,40,20
2215844,1_1,1,87668,149,tired_mans_intercept,3.406,172500,1.52,0.475,40,19
2215844,1_2,1,87668,149,tired_mans_intercept,1.92,172500,0.72,0.5758,33,19
2215844,1_3,1,87668,149,tired_mans_intercept,1.169,172500,0.0,0.3333,42,14
2215844,1_4,1,87668,149,tired_mans_intercept,1.375,172500,0.0,0.3714,35,13
2215844,1_5,1,87668,149,tired_mans_intercept,1.692,172500,0.08,0.5238,42,22
2215844,1_6,1,87668,149,tired_mans_intercept,1.555,172500,0.08,0.3659,41,15
2215844,1_7,1,87668,149,tired_mans_intercept,2.782,172500,0.42,0.3514,37,13
2215844,1_8,1,87668,149,tired_mans_intercept,2.516,172500,0.0,0.6727,55,37
2215844,1_9,1,87668,149,tired_mans_intercept,3.8,37972,3.88,0.5,8,4
2215844,2_0,2,87668,149,tired_mans_intercept,2.596,172500,1.88,0.3667,30,11
2215844,2_1,2,87668,149,tired_mans_intercept,2.363,172500,0.16,0.4222,45,19
2215844,2_2,2,87668,149,tired_mans_intercept,2.922,172500,0.28,0.6226,53,33
2215844,2_3,2,87668,149,tired_mans_intercept,1.458,172500,0.0,0.5152,33,17
2215844,2_4,2,87668,149,tired_mans_intercept,1.238,172497,0.0,0.5476,42,23
2215844,2_5,2,87668,149,tired_mans_intercept,1.032,172500,0.0,0.4074,27,11
2215844,2_6,2,87668,149,tired_mans_intercept,3.877,172498,1.4,0.3478,23,8
2215844,2_7,2,87668,149,tired_mans_intercept,1.251,172500,0.0,0.6111,54,33
2215844,2_8,2,87668,149,tired_mans_intercept,3.272,172498,1.76,0.5946,37,22
2215844,2_9,2,87668,149,tired_mans_intercept,1.421,172500,0.0,0.5946,37,22
2215844,2_10,2,87668,149,tired_mans_intercept,,24747,,1.0,1,1
2215844,1_0,1,105046,149,tired_mans_intercept,1.949,172500,0.78,0.5484,31,17
2215844,1_1,1,105046,149,tired_mans_intercept,7.577,172500,0.28,0.4545,22,10
2215844,1_2,1,105046,149,tired_mans_intercept,5.663,172500,0.6,0.2632,19,5
2215844,1_3,1,105046,149,tired_mans_intercept,2.44,172500,0.24,0.5152,33,17
2215844,1_4,1,105046,149,tired_mans_intercept,2.05,172500,0.0,0.6,30,18
2215844,1_5,1,105046,149,tired_mans_intercept,1.59,172500,0.86,0.6842,38,26
