game_id,block_id,phase,player_id,team_id_opta,signal_name,signal_value,n_frames,n_presses,mean_intercept_prob,p90_tti,total_correct,total_wasteful,pressing_accuracy
2215850,1_0,1,44413,144,pressing_accuracy,0.0,5743,59,0.0014397422969366163,213.70447468262367,0,59,0.0
2215850,1_0,1,83341,144,pressing_accuracy,0.7743055555555556,7499,864,0.13946000871207825,11.930379077354825,669,195,0.7743055555555556
2215850,1_0,1,173271,144,pressing_accuracy,0.21894409937888198,7499,644,0.023222569214468664,36.514586784786175,141,503,0.21894409937888198
2215850,1_0,1,177194,144,pressing_accuracy,0.26912181303116145,7499,706,0.05343010239938015,40.17002683953817,190,516,0.26912181303116145
2215850,1_0,1,193539,144,pressing_accuracy,0.5101449275362319,7499,690,0.07016470717943965,45.427077447746484,352,338,0.5101449275362319
2215850,1_0,1,196850,144,pressing_accuracy,0.6342525399129173,7499,689,0.060750769229327706,38.21326831592705,437,252,0.6342525399129173
2215850,1_0,1,226944,144,pressing_accuracy,0.7206303724928367,7499,698,0.09577691988473983,24.36493500860568,503,195,0.7206303724928367
2215850,1_0,1,228798,144,pressing_accuracy,0.17738791423001948,7499,513,0.030133462172178882,39.27224566285804,91,422,0.17738791423001948
2215850,1_0,1,242166,144,pressing_accuracy,0.4447900466562986,7499,643,0.06597518781118923,32.48701210936869,286,357,0.4447900466562986
2215850,1_0,1,422453,144,pressing_accuracy,0.6824254881808839,7499,973,0.13082335398392728,21.12317436047397,664,309,0.6824254881808839
2215850,1_0,1,462424,144,pressing_accuracy,0.2456813819577735,7499,521,0.0472337643684837,43.85447803667832,128,393,0.2456813819577735
2215850,1_1,1,44413,144,pressing_accuracy,0.0,1925,16,1.1660489140829505e-13,426.3730696500548,0,16,0.0
2215850,1_1,1,83341,144,pressing_accuracy,0.6120358514724712,7499,781,0.16464591520314364,18.62717707624532,478,303,0.6120358514724712
2215850,1_1,1,173271,144,pressing_accuracy,0.28164556962025317,7499,948,0.06363758456377763,33.34777902409806,267,681,0.28164556962025317
2215850,1_1,1,177194,144,pressing_accuracy,0.039783001808318265,7458,553,0.013376355541723055,52.53809412854009,22,531,0.039783001808318265
2215850,1_1,1,193539,144,pressing_accuracy,0.23737373737373738,7499,594,0.02589410728820591,41.67708970397893,141,453,0.23737373737373738
2215850,1_1,1,196850,144,pressing_accuracy,0.3973384030418251,7499,526,0.06835355350722469,26.232457478124353,209,317,0.3973384030418251
2215850,1_1,1,226944,144,pressing_accuracy,0.5868983957219251,7499,748,0.11884210811637523,14.500786855937044,439,309,0.5868983957219251
2215850,1_1,1,228798,144,pressing_accuracy,0.24919093851132687,7499,618,0.028923192714293337,48.31370578215974,154,464,0.24919093851132687
2215850,1_1,1,242166,144,pressing_accuracy,0.6553846153846153,7499,650,0.09600924358650961,16.130858526581616,426,224,0.6553846153846153
2215850,1_1,1,422453,144,pressing_accuracy,0.4266666666666667,7499,750,0.10047424503144431,14.5926452940228,320,430,0.4266666666666667
2215850,1_1,1,462424,144,pressing_accuracy,0.5964566929133859,7499,1016,0.1093352249160079,23.849474774310014,606,410,0.5964566929133859
2215850,1_2,1,44413,144,pressing_accuracy,0.0,4782,116,4.166022290159813e-08,219.45308606058427,0,116,0.0
2215850,1_2,1,83341,144,pressing_accuracy,0.6401869158878505,7499,642,0.12117780696912492,48.59964517696183,411,231,0.6401869158878505
2215850,1_2,1,173271,144,pressing_accuracy,0.15892420537897312,7499,409,0.035860637017533864,38.674408860906425,65,344,0.15892420537897312
2215850,1_2,1,177194,144,pressing_accuracy,0.18271604938271604,7499,405,0.012523993554320488,50.25631812862541,74,331,0.18271604938271604
2215850,1_2,1,193539,144,pressing_accuracy,0.24193548387096775,7499,310,0.037506013296786156,85.7462232659267,75,235,0.24193548387096775
2215850,1_2,1,196850,144,pressing_accuracy,0.4551282051282051,7499,312,0.038472334086889534,109.23347999855771,142,170,0.4551282051282051
2215850,1_2,1,226944,144,pressing_accuracy,0.3707865168539326,7499,178,0.043318529161783144,25.305535350703945,66,112,0.3707865168539326
2215850,1_2,1,228798,144,pressing_accuracy,0.32371794871794873,7499,312,0.020760928942437577,49.376403306201446,101,211,0.32371794871794873
