game_id,block_id,phase,player_id,team_id_opta,signal_name,signal_value,n_frames,n_presses,mean_intercept_prob,p90_tti,total_correct,total_wasteful,pressing_accuracy
2215817,1_0,1,59017,140,pressing_accuracy,0.6512261580381471,7499,734,0.13551480454650677,28.719809745325435,478,256,0.6512261580381471
2215817,1_0,1,96764,140,pressing_accuracy,0.8565891472868217,7499,1032,0.16489363338038932,14.392911831030165,884,148,0.8565891472868217
2215817,1_0,1,166372,140,pressing_accuracy,0.2819843342036554,7499,766,0.04849329324502946,23.586802770314666,216,550,0.2819843342036554
2215817,1_0,1,176490,140,pressing_accuracy,0.4444444444444444,7499,990,0.07347365815118898,26.878335200331467,440,550,0.4444444444444444
2215817,1_0,1,198240,140,pressing_accuracy,0.43898809523809523,7499,672,0.10238578967071614,21.023648469467677,295,377,0.43898809523809523
2215817,1_0,1,204715,140,pressing_accuracy,0.0,4308,401,3.420969873243961e-05,104.75697241661346,0,401,0.0
2215817,1_0,1,208742,140,pressing_accuracy,0.21059602649006623,7499,755,0.05623961753487566,19.885874990225748,159,596,0.21059602649006623
2215817,1_0,1,233821,140,pressing_accuracy,0.3022222222222222,7499,1125,0.0569447537079281,48.41606044297735,340,785,0.3022222222222222
2215817,1_0,1,476888,140,pressing_accuracy,0.7182163187855788,7499,1054,0.22563581670647687,10.322871601393551,757,297,0.7182163187855788
2215817,1_0,1,504215,140,pressing_accuracy,0.5824532900081235,7499,1231,0.1036688973106952,19.31250071811332,717,514,0.5824532900081235
2215817,1_0,1,523685,140,pressing_accuracy,0.2228637413394919,7499,866,0.034969385326559944,41.3693025520602,193,673,0.2228637413394919
2215817,1_1,1,59017,140,pressing_accuracy,0.623642943305187,7498,829,0.08835337426827176,41.06482614627429,517,312,0.623642943305187
2215817,1_1,1,96764,140,pressing_accuracy,0.7470238095238095,7498,672,0.13544678866165832,17.006830057525185,502,170,0.7470238095238095
2215817,1_1,1,166372,140,pressing_accuracy,0.3168044077134986,7498,726,0.08188648663701546,22.583192689233872,230,496,0.3168044077134986
2215817,1_1,1,176490,140,pressing_accuracy,0.30757097791798105,7498,634,0.07468679649301209,27.107055564141337,195,439,0.30757097791798105
2215817,1_1,1,198240,140,pressing_accuracy,0.5297805642633229,7370,638,0.09199883973016486,22.36332426655649,338,300,0.5297805642633229
2215817,1_1,1,204715,140,pressing_accuracy,0.0,5593,530,5.525255390604228e-07,130.09264799101382,0,530,0.0
2215817,1_1,1,208742,140,pressing_accuracy,0.46248085758039814,7498,653,0.055131098933801324,21.01597620134648,302,351,0.46248085758039814
2215817,1_1,1,233821,140,pressing_accuracy,0.378343949044586,7498,785,0.07330976556203746,30.819495970287313,297,488,0.378343949044586
2215817,1_1,1,476888,140,pressing_accuracy,0.6265984654731458,7498,782,0.16627624806716393,13.734992628218981,490,292,0.6265984654731458
2215817,1_1,1,504215,140,pressing_accuracy,0.5157894736842106,7498,570,0.06537155819710176,31.067201710296267,294,276,0.5157894736842106
2215817,1_1,1,523685,140,pressing_accuracy,0.2786540483701367,7498,951,0.052696676948011674,29.77661187644978,265,686,0.2786540483701367
2215817,1_2,1,59017,140,pressing_accuracy,0.45224719101123595,7499,712,0.110057579474674,32.14569007535183,322,390,0.45224719101123595
2215817,1_2,1,96764,140,pressing_accuracy,0.5911330049261084,7499,1015,0.15833959637624478,27.027753291134108,600,415,0.5911330049261084
2215817,1_2,1,166372,140,pressing_accuracy,0.08513341804320203,7499,787,0.020461553747598654,26.011793782001885,67,720,0.08513341804320203
2215817,1_2,1,176490,140,pressing_accuracy,0.36003110419906686,7499,1286,0.06674082200973999,26.12140374336014,463,823,0.36003110419906686
2215817,1_2,1,198240,140,pressing_accuracy,0.781563126252505,7499,499,0.08414501389879599,15.322146019648224,390,109,0.781563126252505
2215817,1_2,1,204715,140,pressing_accuracy,0.0,5195,217,6.245493325017889e-07,216.27513276803532,0,217,0.0
2215817,1_2,1,208742,140,pressing_accuracy,0.4036363636363636,7499,1100,0.07785844003063055,18.413567084490367,444,656,0.4036363636363636
2215817,1_2,1,233821,140,pressing_accuracy,0.38395061728395063,7499,810,0.05629488162777211,38.794398404206156,311,499,0.38395061728395063
2215817,1_2,1,476888,140,pressing_accuracy,0.8229299363057325,7499,785,0.1768418818288357,11.647625325849184,646,139,0.8229299363057325
2215817,1_2,1,504215,140,pressing_accuracy,0.4854014598540146,7499,822,0.07595422073185185,30.455800708949365,399,423,0.4854014598540146
2215817,1_2,1,523685,140,pressing_accuracy,0.2689075630252101,7499,714,0.07244775505182706,35.91707145238199,192,522,0.2689075630252101
2215817,1_3,1,59017,140,pressing_accuracy,0.6666666666666666,7499,273,0.048583302311101625,52.70347286768363,182,91,0.6666666666666666
2215817,1_3,1,96764,140,pressing_accuracy,0.6411378555798687,7499,457,0.08753115800154655,42.035135129908575,293,164,0.6411378555798687
2215817,1_3,1,166372,140,pressing_accuracy,0.4339152119700748,7499,401,0.06970289453210374,27.377979198579794,174,227,0.4339152119700748
2215817,1_3,1,176490,140,pressing_accuracy,0.2512998266897747,7499,577,0.05984652800728107,31.309476001324807,145,432,0.2512998266897747
2215817,1_3,1,198240,140,pressing_accuracy,0.43889618922470436,7499,761,0.04681024962589696,73.2657291022855,334,427,0.43889618922470436
2215817,1_3,1,204715,140,pressing_accuracy,0.03488372093023256,5334,172,0.0018511684956638327,365.3571658001061,6,166,0.03488372093023256
2215817,1_3,1,208742,140,pressing_accuracy,0.5136612021857924,7403,549,0.08943529728551781,36.609534820713684,282,267,0.5136612021857924
2215817,1_3,1,233821,140,pressing_accuracy,0.6263440860215054,7499,372,0.10278452788488437,31.299866334325355,233,139,0.6263440860215054
2215817,1_3,1,476888,140,pressing_accuracy,0.6219135802469136,7499,648,0.1503791626073805,15.939798726750896,403,245,0.6219135802469136
2215817,1_3,1,504215,140,pressing_accuracy,0.5568400770712909,7499,519,0.08213318790244012,25.55035225127532,289,230,0.5568400770712909
2215817,1_3,1,523685,140,pressing_accuracy,0.2833545108005083,7499,787,0.05134086793051247,61.31055533159773,223,564,0.2833545108005083
