game_id,block_id,phase,player_id,team_id_opta,signal_name,signal_value,n_frames,n_presses,mean_intercept_prob,p90_tti,total_correct,total_wasteful,pressing_accuracy
2215803,1_0,1,83912,146,pressing_accuracy,0.7291311754684838,7499,587,0.1524897286067796,10.748124225924572,428,159,0.7291311754684838
2215803,1_0,1,115327,146,pressing_accuracy,0.46984924623115576,7499,796,0.0873100166054132,34.72837839187843,374,422,0.46984924623115576
2215803,1_0,1,161950,146,pressing_accuracy,0.4819047619047619,7499,1050,0.11601535175399133,24.115797985128484,506,544,0.4819047619047619
2215803,1_0,1,186658,146,pressing_accuracy,0.7254901960784313,2634,51,0.01297929036779318,212.78815969780746,37,14,0.7254901960784313
2215803,1_0,1,219292,146,pressing_accuracy,0.44302325581395346,7499,860,0.07415348878616677,12.74957228683816,381,479,0.44302325581395346
2215803,1_0,1,220362,146,pressing_accuracy,0.6709905660377359,7499,848,0.08654472203470717,22.70207103261403,569,279,0.6709905660377359
2215803,1_0,1,230971,146,pressing_accuracy,0.27414330218068533,7499,642,0.037818542340177695,27.95652737661303,176,466,0.27414330218068533
2215803,1_0,1,235627,146,pressing_accuracy,0.7628111273792094,7499,683,0.14822835947690505,10.422710419495136,521,162,0.7628111273792094
2215803,1_0,1,242880,146,pressing_accuracy,0.6157407407407407,7499,864,0.11249631856210521,26.706802249580857,532,332,0.6157407407407407
2215803,1_0,1,461913,146,pressing_accuracy,0.5142045454545454,7499,1056,0.1255933157609791,13.428041158766124,543,513,0.5142045454545454
2215803,1_0,1,520403,146,pressing_accuracy,0.5865921787709497,7499,1074,0.17962328362255767,16.267959055207772,630,444,0.5865921787709497
2215803,1_1,1,83912,146,pressing_accuracy,0.5962025316455696,7499,790,0.15182615410041678,14.333932565875681,471,319,0.5962025316455696
2215803,1_1,1,115327,146,pressing_accuracy,0.44350758853288363,7499,1186,0.07642799677652767,38.40941195209408,526,660,0.44350758853288363
2215803,1_1,1,161950,146,pressing_accuracy,0.10766961651917405,7499,678,0.05383148000365215,16.530969369156217,73,605,0.10766961651917405
2215803,1_1,1,186658,146,pressing_accuracy,0.0,1301,0,4.3860380075988626e-48,274.31448755887084,0,0,0.0
2215803,1_1,1,219292,146,pressing_accuracy,0.6058479532163743,7499,855,0.09352253737402198,21.49361640532478,518,337,0.6058479532163743
2215803,1_1,1,220362,146,pressing_accuracy,0.272294887039239,7499,841,0.06290659652559068,31.804689826991435,229,612,0.272294887039239
2215803,1_1,1,230971,146,pressing_accuracy,0.4501347708894879,7499,371,0.06644077067527056,38.426828292443986,167,204,0.4501347708894879
2215803,1_1,1,235627,146,pressing_accuracy,0.71875,7499,896,0.18149598958871427,10.097182292932908,644,252,0.71875
2215803,1_1,1,242880,146,pressing_accuracy,0.3004694835680751,7499,639,0.05329656114919961,38.14247863978721,192,447,0.3004694835680751
2215803,1_1,1,461913,146,pressing_accuracy,0.6190476190476191,7499,756,0.08311874112121309,30.100436509437944,468,288,0.6190476190476191
2215803,1_1,1,520403,146,pressing_accuracy,0.7729357798165137,7499,872,0.14212363360732053,22.41928506796212,674,198,0.7729357798165137
2215803,1_2,1,83912,146,pressing_accuracy,0.7551229508196722,7498,976,0.18201973535536164,10.67436355926029,737,239,0.7551229508196722
2215803,1_2,1,115327,146,pressing_accuracy,0.26057529610829105,7498,1182,0.07666977682441993,14.028195535304596,308,874,0.26057529610829105
2215803,1_2,1,161950,146,pressing_accuracy,0.6823647294589178,7498,998,0.1374084286315161,12.866377731666482,681,317,0.6823647294589178
2215803,1_2,1,186658,146,pressing_accuracy,0.0,3350,9,1.320518151349504e-08,111.21596502601136,0,9,0.0
2215803,1_2,1,219292,146,pressing_accuracy,0.484251968503937,7498,1016,0.11220321920916754,12.859962350938032,492,524,0.484251968503937
2215803,1_2,1,220362,146,pressing_accuracy,0.22789115646258504,7498,882,0.08169208062904919,28.159895694804703,201,681,0.22789115646258504
2215803,1_2,1,230971,146,pressing_accuracy,0.7097625329815304,7498,379,0.07321363639353688,20.301475827824525,269,110,0.7097625329815304
2215803,1_2,1,235627,146,pressing_accuracy,0.4429530201342282,7498,1192,0.12210117268288156,14.017979830737374,528,664,0.4429530201342282
