game_id,block_id,phase,player_id,team_id_opta,signal_name,signal_value,n_frames,n_presses,mean_intercept_prob,p90_tti,total_correct,total_wasteful,pressing_accuracy
2215780,1_0,1,37901,144,pressing_accuracy,0.5869262865090403,7499,719,0.060654020111579894,99.1226576920782,422,297,0.5869262865090403
2215780,1_0,1,103076,144,pressing_accuracy,0.5034843205574913,7499,574,0.09775293569264014,11.944505130146323,289,285,0.5034843205574913
2215780,1_0,1,173271,144,pressing_accuracy,0.25327510917030566,7499,916,0.06261270184966297,40.246768416103414,232,684,0.25327510917030566
2215780,1_0,1,182960,144,pressing_accuracy,0.0,5178,103,8.19112234278838e-09,144.70702549368835,0,103,0.0
2215780,1_0,1,193539,144,pressing_accuracy,0.23857868020304568,7499,788,0.029858023126944053,48.60978663141629,188,600,0.23857868020304568
2215780,1_0,1,196850,144,pressing_accuracy,0.7286356821589205,7499,667,0.09554955379513919,140.9193612476858,486,181,0.7286356821589205
2215780,1_0,1,226944,144,pressing_accuracy,0.3363754889178618,7499,767,0.07220246956555064,27.921130988812948,258,509,0.3363754889178618
2215780,1_0,1,228798,144,pressing_accuracy,0.4421052631578947,7499,665,0.04885213010758211,44.48269437931152,294,371,0.4421052631578947
2215780,1_0,1,242166,144,pressing_accuracy,0.6753246753246753,7499,770,0.12416961901526932,18.61150952613149,520,250,0.6753246753246753
2215780,1_0,1,422453,144,pressing_accuracy,0.26394849785407726,7499,466,0.05283033095763205,17.083821699991013,123,343,0.26394849785407726
2215780,1_0,1,462424,144,pressing_accuracy,0.09414466130884042,7499,871,0.03975455061142605,43.4495533466183,82,789,0.09414466130884042
2215780,1_1,1,37901,144,pressing_accuracy,0.5431654676258992,7499,556,0.046958293547347534,39.54503465144174,302,254,0.5431654676258992
2215780,1_1,1,103076,144,pressing_accuracy,0.8537170263788969,7499,417,0.12014945237195757,11.824512805895356,356,61,0.8537170263788969
2215780,1_1,1,173271,144,pressing_accuracy,0.2239819004524887,7499,884,0.03673161382899879,34.1584914592193,198,686,0.2239819004524887
2215780,1_1,1,182960,144,pressing_accuracy,0.0,2195,155,6.999137741234812e-05,106.53451234986908,0,155,0.0
2215780,1_1,1,193539,144,pressing_accuracy,0.25748502994011974,7499,835,0.050008282306523696,27.344392483001332,215,620,0.25748502994011974
2215780,1_1,1,196850,144,pressing_accuracy,0.3691931540342298,7499,409,0.04581486370283315,63.76690559767795,151,258,0.3691931540342298
2215780,1_1,1,226944,144,pressing_accuracy,0.2141119221411192,7499,822,0.051478070169448234,27.16208781488356,176,646,0.2141119221411192
2215780,1_1,1,228798,144,pressing_accuracy,0.36283185840707965,7499,452,0.047072594490851875,44.63183265612822,164,288,0.36283185840707965
2215780,1_1,1,242166,144,pressing_accuracy,0.5572354211663066,7499,463,0.10532015062162643,13.985905047214874,258,205,0.5572354211663066
2215780,1_1,1,422453,144,pressing_accuracy,0.3955119214586255,7499,713,0.1084733235810678,14.770594662748275,282,431,0.3955119214586255
