game_id,block_id,phase,player_id,team_id_opta,signal_name,signal_value,n_frames,n_presses,mean_intercept_prob,p90_tti,total_correct,total_wasteful,pressing_accuracy
2215851,1_0,1,40691,143,pressing_accuracy,0.4481236203090508,7499,453,0.07519856140884688,17.422849122528877,203,250,0.4481236203090508
2215851,1_0,1,59957,143,pressing_accuracy,0.0,3005,0,3.6971197198457347e-06,151.33227339028906,0,0,0.0
2215851,1_0,1,109533,143,pressing_accuracy,0.3956386292834891,7499,642,0.04907262070287981,38.787113941197106,254,388,0.3956386292834891
2215851,1_0,1,122399,143,pressing_accuracy,0.7996323529411765,7499,544,0.11974425296132914,11.961548724774241,435,109,0.7996323529411765
2215851,1_0,1,158047,143,pressing_accuracy,0.5537190082644629,7499,847,0.094875475260505,11.679108352086326,469,378,0.5537190082644629
2215851,1_0,1,193454,143,pressing_accuracy,0.6863207547169812,7499,424,0.10657870410134453,20.06081058201507,291,133,0.6863207547169812
2215851,1_0,1,224024,143,pressing_accuracy,0.59375,7499,608,0.08957070698607728,14.506926327983228,361,247,0.59375
2215851,1_0,1,225295,143,pressing_accuracy,0.4823529411764706,7499,510,0.11092571301091794,24.703259979523807,246,264,0.4823529411764706
2215851,1_0,1,231961,143,pressing_accuracy,0.5580286168521462,7499,629,0.10853166308886047,18.686814600534856,351,278,0.5580286168521462
2215851,1_0,1,468657,143,pressing_accuracy,0.6865869853917662,7499,753,0.15736252206766543,21.573699762877844,517,236,0.6865869853917662
2215851,1_0,1,482609,143,pressing_accuracy,0.1967741935483871,7499,620,0.026070742292651876,117.35820862355293,122,498,0.1967741935483871
2215851,1_1,1,40691,143,pressing_accuracy,0.7408906882591093,7498,494,0.1190948689798404,16.634493658642075,366,128,0.7408906882591093
2215851,1_1,1,59957,143,pressing_accuracy,0.0,5985,26,0.00038563676759701955,117.77946791774231,0,26,0.0
2215851,1_1,1,109533,143,pressing_accuracy,0.5447409733124019,7498,637,0.08482524235602545,101.74407882141548,347,290,0.5447409733124019
2215851,1_1,1,122399,143,pressing_accuracy,0.3950617283950617,7498,162,0.07890865897343147,43.48653620915015,64,98,0.3950617283950617
2215851,1_1,1,158047,143,pressing_accuracy,0.49591280653950953,7498,367,0.06694917516427035,31.380065701904186,182,185,0.49591280653950953
2215851,1_1,1,193454,143,pressing_accuracy,0.6829268292682927,7498,574,0.08851825250811747,32.398443625027895,392,182,0.6829268292682927
