game_id,block_id,phase,player_id,team_id_opta,signal_name,signal_value,n_frames,n_presses,mean_intercept_prob,p90_tti,total_correct,total_wasteful,pressing_accuracy
2215811,1_0,1,45032,694,pressing_accuracy,0.0,4671,0,8.075766714650972e-11,199.32009985540782,0,0,0.0
2215811,1_0,1,67278,694,pressing_accuracy,0.0319634703196347,7499,876,0.023213443255720046,35.39157517285747,28,848,0.0319634703196347
2215811,1_0,1,107258,694,pressing_accuracy,0.5212765957446809,7499,1504,0.10339327205658201,15.927614085146377,784,720,0.5212765957446809
2215811,1_0,1,177020,694,pressing_accuracy,0.36852589641434264,7499,1004,0.06370746132677606,28.764862804999982,370,634,0.36852589641434264
2215811,1_0,1,193844,694,pressing_accuracy,0.6951596292481977,7499,971,0.0940853457835647,15.753654819398356,675,296,0.6951596292481977
2215811,1_0,1,214641,694,pressing_accuracy,0.5121722846441947,7499,1068,0.14195661028419043,20.32446268042704,547,521,0.5121722846441947
2215811,1_0,1,220563,694,pressing_accuracy,0.30012004801920766,7499,833,0.10438205218984804,21.6295853004458,250,583,0.30012004801920766
2215811,1_0,1,229222,694,pressing_accuracy,0.4038876889848812,7499,463,0.0476322694463896,18.34543985285547,187,276,0.4038876889848812
2215811,1_0,1,438398,694,pressing_accuracy,0.5284249767008388,7499,1073,0.11763297691651912,14.957341015071732,567,506,0.5284249767008388
2215811,1_0,1,449431,694,pressing_accuracy,0.3414918414918415,7499,858,0.05652800185063597,26.159463284530396,293,565,0.3414918414918415
2215811,1_0,1,532104,694,pressing_accuracy,0.5975143403441683,7499,1046,0.09540681398502568,16.44142135298941,625,421,0.5975143403441683
2215811,1_1,1,45032,694,pressing_accuracy,0.0,6414,6,2.6792634424274454e-05,197.1763444577651,0,6,0.0
2215811,1_1,1,67278,694,pressing_accuracy,0.400990099009901,7498,808,0.06893498396560373,22.624144640961404,324,484,0.400990099009901
2215811,1_1,1,107258,694,pressing_accuracy,0.48009188361408883,7498,1306,0.09189849238647621,17.832408064330533,627,679,0.48009188361408883
2215811,1_1,1,177020,694,pressing_accuracy,0.37861915367483295,7498,898,0.07075661263853968,27.629614404782664,340,558,0.37861915367483295
2215811,1_1,1,193844,694,pressing_accuracy,0.5603557814485387,7498,787,0.08975675962042445,12.4699303604494,441,346,0.5603557814485387
2215811,1_1,1,214641,694,pressing_accuracy,0.6107871720116618,7498,686,0.10505061680180514,27.203994674099622,419,267,0.6107871720116618
