game_id,block_id,phase,player_id,team_id_opta,signal_name,signal_value,n_frames,n_presses,mean_intercept_prob,p90_tti,total_correct,total_wasteful,pressing_accuracy
2215861,1_0,1,38580,429,pressing_accuracy,0.25656877897990726,7499,647,0.07265950420684536,21.21540631729095,166,481,0.25656877897990726
2215861,1_0,1,39931,429,pressing_accuracy,0.4312977099236641,7499,786,0.092690380783431,19.23843184973499,339,447,0.4312977099236641
2215861,1_0,1,171435,429,pressing_accuracy,0.44768439108061747,7499,1166,0.08571078346110408,18.15220639579873,522,644,0.44768439108061747
2215861,1_0,1,185621,429,pressing_accuracy,0.0,6410,9,1.0150546174054105e-05,190.4036190265245,0,9,0.0
2215861,1_0,1,209041,429,pressing_accuracy,0.47776879547291834,7499,1237,0.08685718554728558,23.66945675106414,591,646,0.47776879547291834
2215861,1_0,1,215473,429,pressing_accuracy,0.26930203829524396,7499,1619,0.07044269611175678,19.886519001731777,436,1183,0.26930203829524396
2215861,1_0,1,243526,429,pressing_accuracy,0.2773480662983425,7499,905,0.04614167740809687,23.91916377334597,251,654,0.2773480662983425
2215861,1_0,1,247629,429,pressing_accuracy,0.31683168316831684,7499,808,0.07032524515556733,14.415832258384249,256,552,0.31683168316831684
2215861,1_0,1,421821,429,pressing_accuracy,0.44218241042345274,7499,1228,0.10050184490679512,9.88716396478778,543,685,0.44218241042345274
2215861,1_0,1,431128,429,pressing_accuracy,0.2545454545454545,7499,1320,0.06874015545082814,27.58966338272445,336,984,0.2545454545454545
2215861,1_0,1,449871,429,pressing_accuracy,0.45051194539249145,7499,1465,0.13004486307409047,20.372474964838272,660,805,0.45051194539249145
2215861,1_1,1,38580,429,pressing_accuracy,0.5,7499,822,0.09582208901632669,19.960897812917242,411,411,0.5
2215861,1_1,1,39931,429,pressing_accuracy,0.803030303030303,7499,330,0.06691901778510834,14.15178765643899,265,65,0.803030303030303
2215861,1_1,1,171435,429,pressing_accuracy,0.5028901734104047,7499,519,0.0762474382126149,22.96464649476287,261,258,0.5028901734104047
2215861,1_1,1,185621,429,pressing_accuracy,0.1016949152542373,5966,118,0.0028799870793158274,142.98146620777734,12,106,0.1016949152542373
