game_id,block_id,phase,player_id,team_id_opta,signal_name,signal_value,n_frames,total_distance,hsr_distance,sprint_distance,hsr_efforts,avg_speed,max_speed
2215873,1_0,1,57112,152,physical_load,553.767,7499,553.767,0.0,0.0,0,1.846,6.338
2215873,1_0,1,216227,152,physical_load,707.868,7499,707.868,35.775,9.617,2,2.36,8.477
2215873,1_0,1,442264,152,physical_load,744.992,7499,744.992,20.85,11.288,1,2.484,8.474
2215873,1_0,1,245742,152,physical_load,573.867,7499,573.867,4.087,0.0,0,1.913,7.45
2215873,1_0,1,244182,152,physical_load,704.764,7499,704.764,4.122,0.0,0,2.35,7.539
2215873,1_0,1,60165,152,physical_load,654.65,7499,654.65,6.379,0.0,0,2.182,7.523
2215873,1_0,1,210200,152,physical_load,588.67,7499,588.67,16.098,10.706,1,1.962,8.978
2215873,1_0,1,200848,152,physical_load,395.751,7499,395.751,0.0,0.0,0,1.319,5.683
2215873,1_0,1,185441,152,physical_load,674.211,7499,674.211,22.635,0.0,1,2.247,7.678
2215873,1_0,1,82313,430,physical_load,589.948,7499,589.948,0.0,0.0,0,1.967,6.846
2215873,1_0,1,465676,152,physical_load,709.722,7499,709.722,24.595,0.0,1,2.366,7.982
2215873,1_0,1,202858,152,physical_load,641.657,7499,641.657,9.113,0.0,1,2.139,7.541
2215873,1_0,1,106320,430,physical_load,540.791,7499,540.791,0.0,0.0,0,1.803,6.529
2215873,1_0,1,201562,430,physical_load,612.612,7499,612.612,40.389,22.519,2,2.042,9.068
2215873,1_0,1,531003,430,physical_load,713.312,7499,713.312,25.184,0.0,2,2.378,7.482
2215873,1_0,1,432489,430,physical_load,643.56,7499,643.56,0.0,0.0,0,2.145,6.572
2215873,1_0,1,247693,430,physical_load,598.12,7499,598.12,36.743,28.309,2,1.994,9.245
2215873,1_0,1,213940,430,physical_load,593.726,7499,593.726,0.0,0.0,0,1.979,6.401
2215873,1_0,1,-1,-1,physical_load,1559.194,7499,1559.194,1009.583,928.804,25,5.157,27.014
2215873,1_0,1,170409,430,physical_load,610.562,7499,610.562,0.0,0.0,0,2.035,6.827
2215873,1_0,1,158494,430,physical_load,583.626,7499,583.626,10.534,0.0,1,1.946,7.812
2215873,1_0,1,151873,430,physical_load,744.181,7499,744.181,13.954,3.593,1,2.481,8.256
2215873,1_0,1,204739,430,physical_load,277.868,7499,277.868,0.0,0.0,0,0.926,4.813
2215873,1_1,1,57112,152,physical_load,663.782,7499,663.782,0.0,0.0,0,2.213,6.699
2215873,1_1,1,216227,152,physical_load,728.376,7499,728.376,37.435,6.524,3,2.428,8.315
2215873,1_1,1,442264,152,physical_load,755.372,7499,755.372,0.0,0.0,0,2.518,6.713
2215873,1_1,1,245742,152,physical_load,574.507,7499,574.507,0.0,0.0,0,1.915,6.851
2215873,1_1,1,244182,152,physical_load,758.975,7499,758.975,13.153,0.0,1,2.53,7.663
2215873,1_1,1,60165,152,physical_load,652.822,7499,652.822,21.936,4.303,2,2.176,8.42
2215873,1_1,1,210200,152,physical_load,601.787,7499,601.787,1.69,0.0,0,2.006,7.071
2215873,1_1,1,200848,152,physical_load,389.765,7499,389.765,0.0,0.0,0,1.299,3.6
2215873,1_1,1,185441,152,physical_load,685.351,7499,685.351,7.311,0.0,0,2.285,7.964
2215873,1_1,1,82313,430,physical_load,593.183,7499,593.183,2.254,0.0,0,1.977,7.065
2215873,1_1,1,465676,152,physical_load,766.101,7499,766.101,9.77,0.0,0,2.554,7.382
2215873,1_1,1,202858,152,physical_load,667.865,7499,667.865,20.284,3.222,1,2.227,8.082
2215873,1_1,1,106320,430,physical_load,540.897,7499,540.897,0.0,0.0,0,1.803,5.513
2215873,1_1,1,201562,430,physical_load,622.302,7499,622.302,32.909,11.487,2,2.074,8.41
2215873,1_1,1,531003,430,physical_load,732.894,7499,732.894,15.366,0.0,0,2.443,7.432
2215873,1_1,1,432489,430,physical_load,750.58,7499,750.58,13.496,8.094,1,2.502,8.665
2215873,1_1,1,247693,430,physical_load,570.126,7499,570.126,3.968,0.0,0,1.9,7.135
2215873,1_1,1,213940,430,physical_load,654.553,7499,654.553,33.314,6.449,2,2.182,8.122
2215873,1_1,1,-1,-1,physical_load,1829.51,7499,1829.51,1096.748,1001.196,39,6.019,27.14
2215873,1_1,1,170409,430,physical_load,609.614,7499,609.614,4.414,0.0,0,2.032,7.556
2215873,1_1,1,158494,430,physical_load,567.228,7499,567.228,10.654,0.0,0,1.891,7.716
2215873,1_1,1,151873,430,physical_load,785.395,7499,785.395,0.0,0.0,0,2.618,6.643
2215873,1_1,1,204739,430,physical_load,324.881,7499,324.881,10.429,0.0,1,1.083,7.668
2215873,1_2,1,57112,152,physical_load,641.827,7499,641.827,59.754,31.576,1,2.14,8.849
2215873,1_2,1,216227,152,physical_load,687.165,7499,687.165,41.5,9.557,2,2.291,8.366
2215873,1_2,1,442264,152,physical_load,719.601,7499,719.601,23.593,9.78,1,2.399,8.654
2215873,1_2,1,245742,152,physical_load,556.092,7499,556.092,0.0,0.0,0,1.854,6.566
2215873,1_2,1,244182,152,physical_load,639.903,7499,639.903,8.733,0.0,1,2.134,7.808
2215873,1_2,1,60165,152,physical_load,511.72,7499,511.72,24.388,14.186,1,1.706,9.027
2215873,1_2,1,210200,152,physical_load,590.567,7499,590.567,0.0,0.0,0,1.969,5.889
2215873,1_2,1,200848,152,physical_load,375.962,7499,375.962,0.0,0.0,0,1.253,5.887
2215873,1_2,1,185441,152,physical_load,600.932,7499,600.932,3.399,0.0,0,2.003,7.135
2215873,1_2,1,82313,430,physical_load,543.363,7499,543.363,24.67,17.796,1,1.812,9.738
2215873,1_2,1,465676,152,physical_load,691.634,7499,691.634,54.412,31.246,3,2.306,9.736
2215873,1_2,1,202858,152,physical_load,703.131,7499,703.131,30.569,16.08,1,2.344,8.622
2215873,1_2,1,106320,430,physical_load,609.696,7499,609.696,7.566,0.0,1,2.033,7.427
2215873,1_2,1,201562,430,physical_load,602.045,7499,602.045,50.436,28.563,1,2.007,10.091
2215873,1_2,1,531003,430,physical_load,616.811,7499,616.811,30.468,22.367,1,2.057,9.281
2215873,1_2,1,432489,430,physical_load,649.672,7499,649.672,27.903,0.0,2,2.166,7.817
2215873,1_2,1,247693,430,physical_load,623.466,7499,623.466,20.993,7.005,1,2.078,8.52
2215873,1_2,1,213940,430,physical_load,596.814,7499,596.814,7.977,0.0,1,1.99,7.573
2215873,1_2,1,-1,-1,physical_load,1636.384,7499,1636.384,1017.16,920.114,29,5.964,329.963
2215873,1_2,1,170409,430,physical_load,505.892,7499,505.892,11.769,0.0,1,1.687,7.859
2215873,1_2,1,158494,430,physical_load,498.445,7499,498.445,15.822,0.0,1,1.662,7.552
2215873,1_2,1,151873,430,physical_load,747.757,7499,747.757,5.13,0.0,0,2.493,7.185
2215873,1_2,1,204739,430,physical_load,238.941,7499,238.941,0.0,0.0,0,0.797,5.786
2215873,1_3,1,57112,152,physical_load,568.348,7499,568.348,46.596,0.0,1,1.894,7.892
2215873,1_3,1,216227,152,physical_load,691.635,7499,691.635,67.741,23.4,3,2.305,8.746
2215873,1_3,1,442264,152,physical_load,694.284,7499,694.284,6.387,0.0,0,2.314,7.904
2215873,1_3,1,245742,152,physical_load,571.93,7499,571.93,8.091,0.0,1,1.906,7.763
2215873,1_3,1,244182,152,physical_load,705.458,7499,705.458,46.852,14.513,3,2.351,8.841
2215873,1_3,1,60165,152,physical_load,562.69,7499,562.69,104.298,62.295,3,1.876,10.176
2215873,1_3,1,210200,152,physical_load,579.863,7499,579.863,66.629,32.045,3,1.933,10.003
2215873,1_3,1,200848,152,physical_load,328.534,7499,328.534,0.0,0.0,0,1.095,4.352
2215873,1_3,1,185441,152,physical_load,683.666,7499,683.666,0.0,0.0,0,2.279,6.828
2215873,1_3,1,82313,430,physical_load,508.21,7499,508.21,0.0,0.0,0,1.694,5.454
2215873,1_3,1,465676,152,physical_load,739.44,7499,739.44,44.146,35.297,1,2.465,9.111
2215873,1_3,1,202858,152,physical_load,667.794,7499,667.794,12.434,0.0,1,2.226,7.424
2215873,1_3,1,106320,430,physical_load,548.661,7499,548.661,12.545,0.0,0,1.829,7.693
2215873,1_3,1,201562,430,physical_load,593.956,7499,593.956,3.71,0.0,0,1.98,7.202
2215873,1_3,1,531003,430,physical_load,703.414,7499,703.414,115.002,83.28,3,2.344,9.407
