game_id,block_id,phase,player_id,team_id_opta,signal_name,signal_value,n_frames,total_distance,hsr_distance,sprint_distance,hsr_efforts,avg_speed,max_speed
2215870,1_0,1,92216,150,physical_load,331.374,7499,331.374,0.0,0.0,0,1.105,4.986
2215870,1_0,1,210494,150,physical_load,667.034,7499,667.034,1.403,0.0,0,2.224,7.027
2215870,1_0,1,494521,150,physical_load,681.786,7499,681.786,30.479,0.0,2,2.273,7.842
2215870,1_0,1,232176,150,physical_load,706.523,7499,706.523,47.722,32.422,2,2.355,9.445
2215870,1_0,1,229046,150,physical_load,731.588,7499,731.588,3.961,0.0,0,2.439,7.115
2215870,1_0,1,154011,150,physical_load,747.806,7499,747.806,20.101,0.0,2,2.493,7.617
2215870,1_0,1,174528,150,physical_load,630.198,7499,630.198,20.425,0.0,1,2.101,7.459
2215870,1_0,1,167443,150,physical_load,729.645,7499,729.645,31.899,0.0,2,2.432,7.834
2215870,1_0,1,159967,150,physical_load,719.973,7499,719.973,20.748,0.0,2,2.4,7.739
2215870,1_0,1,38580,429,physical_load,646.199,7499,646.199,25.393,9.501,1,2.154,8.737
2215870,1_0,1,503732,150,physical_load,607.743,7499,607.743,7.829,0.0,1,2.026,7.773
2215870,1_0,1,168985,150,physical_load,743.856,7499,743.856,0.0,0.0,0,2.48,5.955
2215870,1_0,1,39931,429,physical_load,663.24,7499,663.24,73.725,24.069,3,2.211,8.464
2215870,1_0,1,185621,429,physical_load,417.885,7499,417.885,0.0,0.0,0,1.393,5.505
2215870,1_0,1,421821,429,physical_load,700.89,7499,700.89,1.686,0.0,0,2.337,7.038
2215870,1_0,1,247629,429,physical_load,619.168,7499,619.168,11.293,0.0,0,2.064,7.502
2215870,1_0,1,220237,429,physical_load,670.671,7499,670.671,14.377,2.258,1,2.236,8.087
2215870,1_0,1,215473,429,physical_load,641.383,7499,641.383,0.0,0.0,0,2.138,6.922
2215870,1_0,1,-1,-1,physical_load,1569.768,7499,1569.768,1003.75,919.801,32,5.186,37.685
2215870,1_0,1,171435,429,physical_load,653.808,7499,653.808,9.955,0.0,1,2.179,7.583
2215870,1_0,1,171319,429,physical_load,758.922,7499,758.922,3.797,0.0,0,2.53,7.426
2215870,1_0,1,55948,429,physical_load,704.035,7499,704.035,3.784,0.0,0,2.347,7.398
2215870,1_0,1,195883,429,physical_load,677.618,7499,677.618,14.328,0.0,0,2.259,7.364
2215870,1_1,1,92216,150,physical_load,298.291,7499,298.291,0.0,0.0,0,0.994,5.06
2215870,1_1,1,210494,150,physical_load,602.295,7499,602.295,2.636,0.0,0,2.008,7.453
2215870,1_1,1,494521,150,physical_load,605.647,7499,605.647,18.546,2.262,2,2.019,8.112
2215870,1_1,1,232176,150,physical_load,650.98,7499,650.98,7.432,0.0,0,2.17,7.227
2215870,1_1,1,229046,150,physical_load,736.772,7499,736.772,0.0,0.0,0,2.456,6.721
2215870,1_1,1,154011,150,physical_load,709.832,7499,709.832,18.705,0.0,1,2.366,7.324
2215870,1_1,1,174528,150,physical_load,593.722,7499,593.722,8.753,0.0,1,1.979,7.476
2215870,1_1,1,167443,150,physical_load,695.076,7499,695.076,24.442,12.863,1,2.317,8.377
2215870,1_1,1,159967,150,physical_load,658.725,7499,658.725,12.183,5.551,1,2.196,8.253
2215870,1_1,1,38580,429,physical_load,602.803,7499,602.803,13.249,0.0,1,2.009,7.569
2215870,1_1,1,503732,150,physical_load,588.353,7499,588.353,0.0,0.0,0,1.961,6.586
2215870,1_1,1,168985,150,physical_load,702.915,7499,702.915,25.656,0.0,2,2.343,7.516
2215870,1_1,1,39931,429,physical_load,635.401,7499,635.401,5.383,0.0,0,2.118,7.189
2215870,1_1,1,185621,429,physical_load,323.498,7499,323.498,0.0,0.0,0,1.078,4.695
