game_id,block_id,phase,player_id,team_id_opta,signal_name,signal_value,n_frames,total_distance,hsr_distance,sprint_distance,hsr_efforts,avg_speed,max_speed
2215856,1_0,1,52573,140,physical_load,724.26,7499,724.26,31.838,5.516,2,2.414,8.177
2215856,1_0,1,-1,-1,physical_load,1724.92,7499,1724.92,1056.85,952.394,33,5.675,44.119
2215856,1_0,1,533463,694,physical_load,834.735,7499,834.735,45.151,12.9,2,2.783,8.399
2215856,1_0,1,484420,694,physical_load,750.367,7499,750.367,21.521,0.0,1,2.502,7.51
2215856,1_0,1,449431,694,physical_load,732.519,7499,732.519,21.594,7.24,1,2.442,8.358
2215856,1_0,1,438398,694,physical_load,758.864,7499,758.864,39.006,9.173,3,2.53,8.862
2215856,1_0,1,229222,694,physical_load,698.686,7499,698.686,41.549,7.11,3,2.329,8.714
2215856,1_0,1,107258,694,physical_load,801.103,7499,801.103,0.0,0.0,0,2.671,6.439
2215856,1_0,1,67278,694,physical_load,677.703,7499,677.703,0.0,0.0,0,2.259,6.833
2215856,1_0,1,45032,694,physical_load,230.237,7499,230.237,0.0,0.0,0,0.768,5.091
2215856,1_0,1,43553,694,physical_load,823.189,7499,823.189,0.0,0.0,0,2.744,6.822
2215856,1_0,1,205552,694,physical_load,629.32,7499,629.32,9.863,0.0,0,2.098,7.546
2215856,1_0,1,476888,140,physical_load,793.795,7499,793.795,56.258,24.926,3,2.647,10.161
2215856,1_0,1,37832,694,physical_load,663.611,7499,663.611,17.039,0.0,1,2.213,7.533
2215856,1_0,1,61231,140,physical_load,750.551,7499,750.551,4.672,0.0,0,2.502,7.465
2215856,1_0,1,176490,140,physical_load,859.577,7499,859.577,64.611,16.986,2,2.866,9.016
2215856,1_0,1,198240,140,physical_load,741.913,7499,741.913,6.62,0.0,0,2.474,7.304
2215856,1_0,1,201440,140,physical_load,686.822,7499,686.822,46.424,13.027,3,2.29,8.32
2215856,1_0,1,59017,140,physical_load,704.577,7499,704.577,7.94,0.0,1,2.349,7.952
2215856,1_0,1,208742,140,physical_load,782.027,7499,782.027,4.675,0.0,0,2.607,7.467
2215856,1_0,1,215046,140,physical_load,656.527,7499,656.527,0.0,0.0,0,2.189,6.804
2215856,1_0,1,233821,140,physical_load,714.098,7499,714.098,0.0,0.0,0,2.381,6.748
2215856,1_0,1,204715,140,physical_load,450.02,7499,450.02,0.0,0.0,0,1.5,6.898
2215856,1_1,1,52573,140,physical_load,663.233,7499,663.233,14.582,0.0,1,2.211,7.696
2215856,1_1,1,-1,-1,physical_load,1664.855,7499,1664.855,992.472,884.146,26,5.503,28.862
2215856,1_1,1,533463,694,physical_load,693.745,7499,693.745,3.4,0.0,0,2.313,7.129
2215856,1_1,1,484420,694,physical_load,748.458,7499,748.458,21.789,10.992,1,2.495,8.515
2215856,1_1,1,449431,694,physical_load,675.835,7499,675.835,16.536,0.0,1,2.253,7.719
2215856,1_1,1,438398,694,physical_load,652.555,7499,652.555,11.642,0.0,0,2.175,7.437
2215856,1_1,1,229222,694,physical_load,606.138,7499,606.138,2.826,0.0,0,2.021,7.104
2215856,1_1,1,107258,694,physical_load,698.744,7499,698.744,2.867,0.0,0,2.329,7.261
2215856,1_1,1,67278,694,physical_load,601.441,7499,601.441,4.34,0.0,0,2.005,7.341
2215856,1_1,1,45032,694,physical_load,184.815,7499,184.815,0.0,0.0,0,0.616,3.955
2215856,1_1,1,43553,694,physical_load,780.441,7499,780.441,5.949,0.0,0,2.602,7.176
2215856,1_1,1,205552,694,physical_load,590.08,7499,590.08,0.0,0.0,0,1.967,6.535
2215856,1_1,1,476888,140,physical_load,653.457,7499,653.457,22.038,10.752,2,2.178,8.798
2215856,1_1,1,37832,694,physical_load,614.484,7499,614.484,10.0,0.0,0,2.048,7.314
2215856,1_1,1,61231,140,physical_load,669.588,7499,669.588,0.0,0.0,0,2.232,6.479
2215856,1_1,1,176490,140,physical_load,744.004,7499,744.004,11.967,0.0,1,2.48,7.69
2215856,1_1,1,198240,140,physical_load,684.157,7499,684.157,15.306,0.0,1,2.28,7.841
2215856,1_1,1,201440,140,physical_load,630.901,7499,630.901,0.0,0.0,0,2.103,6.887
2215856,1_1,1,59017,140,physical_load,558.858,7499,558.858,11.627,0.0,0,1.863,7.504
2215856,1_1,1,208742,140,physical_load,685.803,7499,685.803,17.572,6.086,2,2.286,8.689
2215856,1_1,1,215046,140,physical_load,590.353,7499,590.353,5.574,0.0,0,1.968,7.485
2215856,1_1,1,233821,140,physical_load,619.562,7499,619.562,8.135,0.0,0,2.065,7.554
2215856,1_1,1,204715,140,physical_load,428.728,7499,428.728,6.083,0.0,0,1.429,7.357
2215856,1_2,1,52573,140,physical_load,653.359,7499,653.359,5.775,0.0,0,2.178,7.333
2215856,1_2,1,-1,-1,physical_load,2018.057,7499,2018.057,1260.55,1142.581,39,6.653,34.77
2215856,1_2,1,533463,694,physical_load,745.56,7499,745.56,18.019,0.0,1,2.485,7.969
2215856,1_2,1,484420,694,physical_load,723.14,7499,723.14,7.983,0.0,0,2.411,7.251
2215856,1_2,1,449431,694,physical_load,671.438,7499,671.438,24.012,15.296,1,2.238,9.132
2215856,1_2,1,438398,694,physical_load,634.247,7499,634.247,25.251,21.031,1,2.114,8.806
2215856,1_2,1,229222,694,physical_load,699.803,7499,699.803,30.308,4.321,2,2.333,8.446
2215856,1_2,1,107258,694,physical_load,734.445,7499,734.445,3.707,0.0,0,2.448,7.197
2215856,1_2,1,67278,694,physical_load,608.338,7499,608.338,9.355,5.755,1,2.028,8.695
2215856,1_2,1,45032,694,physical_load,203.565,7499,203.565,0.0,0.0,0,0.679,2.19
2215856,1_2,1,43553,694,physical_load,783.698,7499,783.698,0.0,0.0,0,2.612,6.272
2215856,1_2,1,205552,694,physical_load,617.83,7499,617.83,0.0,0.0,0,2.059,6.395
2215856,1_2,1,476888,140,physical_load,776.137,7499,776.137,13.426,0.0,0,2.587,7.845
2215856,1_2,1,37832,694,physical_load,616.647,7499,616.647,19.349,14.543,1,2.056,9.397
2215856,1_2,1,61231,140,physical_load,705.39,7499,705.39,16.013,4.609,1,2.351,8.346
2215856,1_2,1,176490,140,physical_load,791.114,7499,791.114,12.227,7.41,1,2.637,8.649
2215856,1_2,1,198240,140,physical_load,671.18,7499,671.18,33.53,9.39,2,2.237,8.697
2215856,1_2,1,201440,140,physical_load,691.055,7499,691.055,34.914,25.553,2,2.304,8.545
2215856,1_2,1,59017,140,physical_load,629.871,7499,629.871,21.131,0.0,1,2.1,7.624
2215856,1_2,1,208742,140,physical_load,807.285,7499,807.285,0.0,0.0,0,2.691,6.38
2215856,1_2,1,215046,140,physical_load,608.525,7499,608.525,4.897,0.0,0,2.029,7.311
2215856,1_2,1,233821,140,physical_load,645.509,7499,645.509,8.459,0.0,1,2.152,7.898
2215856,1_2,1,204715,140,physical_load,401.353,7499,401.353,0.0,0.0,0,1.338,6.314
2215856,1_3,1,52573,140,physical_load,537.859,7499,537.859,8.217,0.0,0,1.793,7.618
2215856,1_3,1,-1,-1,physical_load,1426.342,7499,1426.342,933.998,874.839,28,4.714,44.941
2215856,1_3,1,533463,694,physical_load,594.822,7499,594.822,37.941,7.2,3,1.983,8.281
2215856,1_3,1,484420,694,physical_load,565.1,7499,565.1,30.659,6.914,1,1.884,8.362
2215856,1_3,1,449431,694,physical_load,501.282,7499,501.282,16.082,6.324,1,1.671,8.478
2215856,1_3,1,438398,694,physical_load,467.705,7499,467.705,8.717,0.0,0,1.559,7.432
2215856,1_3,1,229222,694,physical_load,547.263,7499,547.263,4.02,0.0,0,1.824,7.266
2215856,1_3,1,107258,694,physical_load,591.238,7499,591.238,0.0,0.0,0,1.971,6.821
