game_id,block_id,phase,player_id,team_id_opta,signal_name,signal_value,n_frames,total_distance,hsr_distance,sprint_distance,hsr_efforts,avg_speed,max_speed
2215852,1_0,1,84366,150,physical_load,808.397,7499,808.397,0.0,0.0,0,2.695,6.129
2215852,1_0,1,-1,-1,physical_load,2121.792,7499,2121.792,1445.702,1335.064,48,6.973,56.436
2215852,1_0,1,457887,430,physical_load,679.264,7499,679.264,8.016,0.0,0,2.264,7.254
2215852,1_0,1,432489,430,physical_load,750.835,7499,750.835,1.967,0.0,0,2.503,7.041
2215852,1_0,1,242894,430,physical_load,716.521,7499,716.521,9.385,0.0,0,2.389,7.742
2215852,1_0,1,213940,430,physical_load,793.214,7499,793.214,22.518,0.0,2,2.645,7.698
2215852,1_0,1,204739,430,physical_load,336.439,7499,336.439,0.0,0.0,0,1.122,4.129
2215852,1_0,1,151873,430,physical_load,768.919,7499,768.919,0.0,0.0,0,2.563,6.856
2215852,1_0,1,106320,430,physical_load,693.335,7499,693.335,0.0,0.0,0,2.312,6.637
2215852,1_0,1,82313,430,physical_load,634.308,7499,634.308,3.386,0.0,0,2.115,7.088
2215852,1_0,1,60121,430,physical_load,689.027,7499,689.027,13.908,4.546,1,2.297,8.17
2215852,1_0,1,158494,430,physical_load,647.333,7499,647.333,0.0,0.0,0,2.158,6.648
2215852,1_0,1,503732,150,physical_load,622.515,7499,622.515,0.0,0.0,0,2.075,6.704
2215852,1_0,1,54771,430,physical_load,589.245,7499,589.245,0.0,0.0,0,1.964,5.72
2215852,1_0,1,154011,150,physical_load,799.449,7499,799.449,36.383,7.216,1,2.665,8.323
2215852,1_0,1,159967,150,physical_load,717.799,7499,717.799,25.071,0.0,1,2.393,7.885
2215852,1_0,1,167443,150,physical_load,746.835,7499,746.835,10.725,0.0,0,2.49,7.463
2215852,1_0,1,168985,150,physical_load,757.718,7499,757.718,0.0,0.0,0,2.526,6.235
2215852,1_0,1,92216,150,physical_load,377.045,7499,377.045,0.0,0.0,0,1.257,5.883
2215852,1_0,1,229046,150,physical_load,726.957,7499,726.957,1.973,0.0,0,2.423,7.071
2215852,1_0,1,232176,150,physical_load,647.253,7499,647.253,30.746,5.665,3,2.158,8.515
2215852,1_0,1,494521,150,physical_load,696.481,7499,696.481,15.437,0.0,1,2.322,7.755
2215852,1_0,1,174528,150,physical_load,642.863,7499,642.863,6.328,0.0,0,2.143,7.302
2215852,1_1,1,84366,150,physical_load,805.351,7499,805.351,4.23,0.0,0,2.685,7.079
2215852,1_1,1,-1,-1,physical_load,1821.759,7499,1821.759,1192.26,1083.355,36,6.015,27.811
2215852,1_1,1,457887,430,physical_load,667.713,7499,667.713,25.873,0.0,2,2.226,7.553
2215852,1_1,1,432489,430,physical_load,795.064,7499,795.064,21.067,0.0,1,2.65,7.702
2215852,1_1,1,242894,430,physical_load,735.691,7499,735.691,57.843,24.231,3,2.452,8.951
2215852,1_1,1,213940,430,physical_load,759.102,7499,759.102,7.43,0.0,0,2.53,7.26
2215852,1_1,1,204739,430,physical_load,343.83,7499,343.83,6.83,0.0,0,1.146,7.65
2215852,1_1,1,151873,430,physical_load,800.753,7499,800.753,0.0,0.0,0,2.669,6.998
2215852,1_1,1,106320,430,physical_load,615.678,7499,615.678,0.0,0.0,0,2.052,6.29
2215852,1_1,1,82313,430,physical_load,627.263,7499,627.263,28.145,10.483,1,2.091,8.716
2215852,1_1,1,60121,430,physical_load,698.318,7499,698.318,0.0,0.0,0,2.328,6.76
2215852,1_1,1,158494,430,physical_load,648.122,7499,648.122,31.748,21.823,2,2.16,8.859
2215852,1_1,1,503732,150,physical_load,657.091,7499,657.091,0.0,0.0,0,2.191,6.382
2215852,1_1,1,54771,430,physical_load,599.613,7499,599.613,0.28,0.0,0,1.999,7.001
2215852,1_1,1,154011,150,physical_load,774.471,7499,774.471,27.486,0.0,2,2.582,7.959
2215852,1_1,1,159967,150,physical_load,715.507,7499,715.507,65.087,23.416,4,2.385,9.118
2215852,1_1,1,167443,150,physical_load,789.138,7499,789.138,49.651,14.97,3,2.631,9.021
2215852,1_1,1,168985,150,physical_load,709.307,7499,709.307,0.842,0.0,0,2.364,7.021
2215852,1_1,1,92216,150,physical_load,375.219,7499,375.219,0.0,0.0,0,1.251,5.268
2215852,1_1,1,229046,150,physical_load,833.201,7499,833.201,0.0,0.0,0,2.778,6.795
2215852,1_1,1,232176,150,physical_load,690.654,7499,690.654,40.602,14.249,2,2.302,9.054
2215852,1_1,1,494521,150,physical_load,712.276,7499,712.276,25.469,0.0,2,2.374,7.781
2215852,1_1,1,174528,150,physical_load,719.445,7499,719.445,42.581,16.424,2,2.398,8.711
2215852,1_2,1,84366,150,physical_load,675.929,7499,675.929,15.49,0.0,1,2.253,7.342
2215852,1_2,1,-1,-1,physical_load,1613.875,7499,1613.875,983.916,902.735,27,5.329,31.247
2215852,1_2,1,457887,430,physical_load,624.887,7499,624.887,68.026,32.862,4,2.083,9.525
2215852,1_2,1,432489,430,physical_load,657.023,7499,657.023,0.0,0.0,0,2.19,6.462
2215852,1_2,1,242894,430,physical_load,693.265,7499,693.265,7.758,0.0,0,2.311,7.379
2215852,1_2,1,213940,430,physical_load,689.477,7499,689.477,1.968,0.0,0,2.298,7.045
2215852,1_2,1,204739,430,physical_load,266.298,7499,266.298,2.562,0.0,0,0.888,7.173
2215852,1_2,1,151873,430,physical_load,714.94,7499,714.94,20.601,0.0,1,2.383,7.925
2215852,1_2,1,106320,430,physical_load,527.435,7499,527.435,13.019,0.0,1,1.758,7.62
2215852,1_2,1,82313,430,physical_load,535.506,7499,535.506,0.0,0.0,0,1.785,5.776
2215852,1_2,1,60121,430,physical_load,703.991,7499,703.991,24.386,0.0,1,2.347,7.968
2215852,1_2,1,158494,430,physical_load,516.187,7499,516.187,0.0,0.0,0,1.721,6.453
2215852,1_2,1,503732,150,physical_load,551.608,7499,551.608,0.0,0.0,0,1.839,6.494
2215852,1_2,1,54771,430,physical_load,487.88,7499,487.88,4.008,0.0,0,1.626,7.253
2215852,1_2,1,154011,150,physical_load,748.691,7499,748.691,50.493,0.0,2,2.496,7.958
2215852,1_2,1,159967,150,physical_load,579.559,7499,579.559,23.269,0.0,2,1.932,7.866
2215852,1_2,1,167443,150,physical_load,655.519,7499,655.519,11.969,3.883,1,2.185,8.137
2215852,1_2,1,168985,150,physical_load,638.797,7499,638.797,2.808,0.0,0,2.129,7.03
2215852,1_2,1,92216,150,physical_load,311.883,7499,311.883,0.0,0.0,0,1.039,4.254
2215852,1_2,1,229046,150,physical_load,698.814,7499,698.814,0.0,0.0,0,2.329,6.985
2215852,1_2,1,232176,150,physical_load,666.102,7499,666.102,41.196,14.247,2,2.22,9.066
2215852,1_2,1,494521,150,physical_load,653.972,7499,653.972,65.416,17.31,4,2.18,8.38
2215852,1_2,1,174528,150,physical_load,543.916,7499,543.916,12.361,0.0,0,1.813,7.749
2215852,1_3,1,84366,150,physical_load,632.684,7499,632.684,0.0,0.0,0,2.109,6.676
2215852,1_3,1,-1,-1,physical_load,1559.445,7499,1559.445,991.321,915.892,32,5.13,28.2
2215852,1_3,1,457887,430,physical_load,447.224,7499,447.224,0.0,0.0,0,1.491,6.048
2215852,1_3,1,432489,430,physical_load,653.557,7499,653.557,0.0,0.0,0,2.178,6.148
2215852,1_3,1,242894,430,physical_load,650.638,7499,650.638,0.0,0.0,0,2.169,6.869
2215852,1_3,1,213940,430,physical_load,581.816,7499,581.816,0.0,0.0,0,1.939,6.768
2215852,1_3,1,204739,430,physical_load,270.922,7499,270.922,0.0,0.0,0,0.903,4.42
2215852,1_3,1,151873,430,physical_load,642.829,7499,642.829,0.0,0.0,0,2.143,6.785
2215852,1_3,1,106320,430,physical_load,530.685,7499,530.685,0.0,0.0,0,1.769,6.349
2215852,1_3,1,82313,430,physical_load,507.527,7499,507.527,0.0,0.0,0,1.692,6.566
2215852,1_3,1,60121,430,physical_load,649.065,7499,649.065,27.106,7.523,1,2.163,8.273
2215852,1_3,1,158494,430,physical_load,525.035,7499,525.035,0.0,0.0,0,1.75,6.35
2215852,1_3,1,503732,150,physical_load,469.387,7499,469.387,0.0,0.0,0,1.564,6.943
2215852,1_3,1,54771,430,physical_load,580.671,7499,580.671,0.0,0.0,0,1.935,5.995
2215852,1_3,1,154011,150,physical_load,653.251,7499,653.251,4.596,0.0,0,2.177,7.278
2215852,1_3,1,159967,150,physical_load,604.459,7499,604.459,5.371,0.0,0,2.015,7.137
2215852,1_3,1,167443,150,physical_load,627.388,7499,627.388,4.353,0.0,0,2.091,7.389
2215852,1_3,1,168985,150,physical_load,589.014,7499,589.014,0.0,0.0,0,1.963,6.757
2215852,1_3,1,92216,150,physical_load,304.288,7499,304.288,0.0,0.0,0,1.014,5.983
2215852,1_3,1,229046,150,physical_load,697.63,7499,697.63,12.84,0.0,1,2.325,7.952
2215852,1_3,1,232176,150,physical_load,570.202,7499,570.202,0.0,0.0,0,1.901,6.626
2215852,1_3,1,494521,150,physical_load,526.193,7499,526.193,0.0,0.0,0,1.754,5.647
2215852,1_3,1,174528,150,physical_load,599.989,7499,599.989,11.753,0.0,1,2.0,7.304
2215852,1_4,1,84366,150,physical_load,757.917,7499,757.917,0.0,0.0,0,2.527,6.418
2215852,1_4,1,-1,-1,physical_load,1752.562,7499,1752.562,1081.59,980.303,28,5.758,37.831
2215852,1_4,1,457887,430,physical_load,635.085,7499,635.085,10.685,0.0,0,2.117,7.782
2215852,1_4,1,432489,430,physical_load,694.487,7499,694.487,12.589,0.0,1,2.315,7.633
2215852,1_4,1,242894,430,physical_load,714.691,7499,714.691,29.057,8.969,2,2.382,8.637
2215852,1_4,1,213940,430,physical_load,722.527,7499,722.527,0.0,0.0,0,2.409,6.998
2215852,1_4,1,204739,430,physical_load,258.091,7499,258.091,0.0,0.0,0,0.86,5.241
2215852,1_4,1,151873,430,physical_load,759.836,7499,759.836,9.726,0.0,1,2.533,7.938
2215852,1_4,1,106320,430,physical_load,596.488,7499,596.488,24.364,2.916,0,1.988,8.158
2215852,1_4,1,82313,430,physical_load,544.401,7499,544.401,0.0,0.0,0,1.815,5.953
2215852,1_4,1,60121,430,physical_load,737.973,7499,737.973,6.66,0.0,0,2.46,7.877
2215852,1_4,1,158494,430,physical_load,560.155,7499,560.155,0.0,0.0,0,1.867,6.678
2215852,1_4,1,503732,150,physical_load,615.697,7499,615.697,4.419,0.0,0,2.052,7.536
2215852,1_4,1,54771,430,physical_load,598.793,7499,598.793,4.382,0.0,0,1.996,7.466
2215852,1_4,1,154011,150,physical_load,798.063,7499,798.063,2.551,0.0,0,2.66,7.122
2215852,1_4,1,159967,150,physical_load,718.878,7499,718.878,25.927,0.0,2,2.397,7.667
2215852,1_4,1,167443,150,physical_load,631.18,7499,631.18,0.0,0.0,0,2.104,6.395
2215852,1_4,1,168985,150,physical_load,703.443,7499,703.443,5.263,0.0,0,2.345,7.48
2215852,1_4,1,92216,150,physical_load,313.979,7499,313.979,0.0,0.0,0,1.047,4.968
2215852,1_4,1,229046,150,physical_load,763.938,7499,763.938,17.391,6.962,1,2.546,8.443
2215852,1_4,1,232176,150,physical_load,681.014,7499,681.014,26.744,13.155,2,2.27,8.427
2215852,1_4,1,494521,150,physical_load,709.132,7499,709.132,9.725,0.0,0,2.364,7.273
2215852,1_4,1,174528,150,physical_load,620.95,7499,620.95,0.0,0.0,0,2.07,6.772
2215852,1_5,1,84366,150,physical_load,696.93,7499,696.93,0.0,0.0,0,2.323,5.942
2215852,1_5,1,-1,-1,physical_load,1678.238,7499,1678.238,962.339,879.624,30,5.507,38.14
2215852,1_5,1,457887,430,physical_load,625.467,7499,625.467,7.921,0.0,0,2.085,7.108
2215852,1_5,1,432489,430,physical_load,798.042,7499,798.042,21.641,0.0,1,2.66,7.624
2215852,1_5,1,242894,430,physical_load,649.475,7499,649.475,0.0,0.0,0,2.165,6.732
2215852,1_5,1,213940,430,physical_load,717.972,7499,717.972,11.872,0.0,0,2.393,7.452
2215852,1_5,1,204739,430,physical_load,296.04,7499,296.04,0.0,0.0,0,0.987,4.089
2215852,1_5,1,151873,430,physical_load,771.031,7499,771.031,28.818,5.186,2,2.57,8.158
2215852,1_5,1,106320,430,physical_load,519.004,7499,519.004,0.0,0.0,0,1.73,6.47
2215852,1_5,1,82313,430,physical_load,622.686,7499,622.686,0.0,0.0,0,2.076,6.632
2215852,1_5,1,60121,430,physical_load,693.543,7499,693.543,0.841,0.0,0,2.312,7.021
2215852,1_5,1,158494,430,physical_load,612.243,7499,612.243,16.492,0.0,2,2.041,7.914
2215852,1_5,1,503732,150,physical_load,530.731,7499,530.731,0.0,0.0,0,1.769,5.23
2215852,1_5,1,54771,430,physical_load,636.48,7499,636.48,26.494,0.0,2,2.122,7.757
2215852,1_5,1,154011,150,physical_load,690.868,7499,690.868,4.86,0.0,0,2.303,7.215
2215852,1_5,1,159967,150,physical_load,699.728,7499,699.728,39.425,20.155,2,2.332,8.682
2215852,1_5,1,167443,150,physical_load,707.391,7499,707.391,32.816,7.268,2,2.358,8.392
2215852,1_5,1,168985,150,physical_load,660.331,7499,660.331,0.0,0.0,0,2.201,6.014
2215852,1_5,1,92216,150,physical_load,333.712,7499,333.712,0.0,0.0,0,1.112,4.729
2215852,1_5,1,229046,150,physical_load,774.72,7499,774.72,28.487,12.875,2,2.583,9.025
2215852,1_5,1,232176,150,physical_load,629.081,7499,629.081,16.297,0.0,1,2.097,7.215
2215852,1_5,1,494521,150,physical_load,645.225,7499,645.225,42.243,11.227,1,2.151,8.397
2215852,1_5,1,174528,150,physical_load,559.174,7499,559.174,16.828,0.0,1,1.864,7.953
2215852,1_6,1,84366,150,physical_load,672.302,7499,672.302,0.0,0.0,0,2.241,6.589
2215852,1_6,1,-1,-1,physical_load,1394.199,7499,1394.199,894.878,821.282,30,4.571,59.106
2215852,1_6,1,457887,430,physical_load,483.612,7499,483.612,9.464,0.0,1,1.612,7.596
2215852,1_6,1,432489,430,physical_load,562.429,7499,562.429,3.437,0.0,0,1.875,7.235
2215852,1_6,1,242894,430,physical_load,607.715,7499,607.715,26.793,20.707,1,2.026,9.476
2215852,1_6,1,213940,430,physical_load,603.732,7499,603.732,13.242,2.247,1,2.013,8.037
2215852,1_6,1,204739,430,physical_load,231.727,7499,231.727,0.0,0.0,0,0.772,3.875
2215852,1_6,1,151873,430,physical_load,596.311,7499,596.311,10.991,0.0,1,1.988,7.368
2215852,1_6,1,106320,430,physical_load,461.814,7499,461.814,25.806,11.739,1,1.54,8.624
2215852,1_6,1,82313,430,physical_load,520.611,7499,520.611,19.206,4.545,2,1.735,8.178
2215852,1_6,1,60121,430,physical_load,499.975,7499,499.975,20.401,0.0,1,1.667,7.921
2215852,1_6,1,158494,430,physical_load,484.002,7499,484.002,4.573,0.0,0,1.613,7.223
2215852,1_6,1,503732,150,physical_load,531.568,7499,531.568,17.248,0.0,1,1.772,7.777
2215852,1_6,1,54771,430,physical_load,548.009,7499,548.009,9.133,0.0,0,1.827,7.322
2215852,1_6,1,154011,150,physical_load,745.117,7499,745.117,0.0,0.0,0,2.484,6.826
2215852,1_6,1,159967,150,physical_load,644.275,7499,644.275,21.85,0.0,2,2.148,7.578
2215852,1_6,1,167443,150,physical_load,736.335,7499,736.335,13.484,0.0,1,2.454,7.613
2215852,1_6,1,168985,150,physical_load,665.141,7499,665.141,9.989,0.0,0,2.217,7.301
2215852,1_6,1,92216,150,physical_load,352.005,7499,352.005,0.0,0.0,0,1.173,6.203
2215852,1_6,1,229046,150,physical_load,726.793,7499,726.793,24.053,0.0,1,2.423,7.415
2215852,1_6,1,232176,150,physical_load,628.183,7499,628.183,13.129,0.0,1,2.094,7.853
2215852,1_6,1,494521,150,physical_load,673.162,7499,673.162,55.321,10.634,2,2.244,8.09
2215852,1_6,1,174528,150,physical_load,608.174,7499,608.174,51.395,31.572,2,2.027,8.836
2215852,1_7,1,84366,150,physical_load,508.846,7499,508.846,0.0,0.0,0,1.696,6.621
2215852,1_7,1,-1,-1,physical_load,794.008,7499,794.008,576.23,538.655,18,2.624,29.637
2215852,1_7,1,457887,430,physical_load,489.21,7499,489.21,24.304,6.389,2,1.631,8.603
2215852,1_7,1,432489,430,physical_load,509.887,7499,509.887,0.0,0.0,0,1.699,6.491
2215852,1_7,1,242894,430,physical_load,555.102,7499,555.102,0.0,0.0,0,1.85,6.768
2215852,1_7,1,213940,430,physical_load,503.134,7499,503.134,0.0,0.0,0,1.677,6.667
2215852,1_7,1,204739,430,physical_load,265.473,7499,265.473,4.789,0.0,0,0.885,7.737
2215852,1_7,1,151873,430,physical_load,445.496,7499,445.496,0.0,0.0,0,1.485,5.732
2215852,1_7,1,106320,430,physical_load,481.761,7499,481.761,0.84,0.0,0,1.606,7.009
2215852,1_7,1,82313,430,physical_load,373.794,7499,373.794,0.0,0.0,0,1.246,5.565
2215852,1_7,1,60121,430,physical_load,527.184,7499,527.184,27.088,0.0,1,1.757,7.79
2215852,1_7,1,158494,430,physical_load,437.592,7499,437.592,0.0,0.0,0,1.459,6.098
2215852,1_7,1,503732,150,physical_load,355.142,7499,355.142,0.0,0.0,0,1.184,4.827
2215852,1_7,1,54771,430,physical_load,423.326,7499,423.326,0.0,0.0,0,1.411,5.467
2215852,1_7,1,154011,150,physical_load,507.092,7499,507.092,0.0,0.0,0,1.69,6.933
2215852,1_7,1,159967,150,physical_load,436.591,7499,436.591,6.788,0.0,0,1.455,7.111
2215852,1_7,1,167443,150,physical_load,487.674,7499,487.674,7.26,0.0,1,1.626,7.385
2215852,1_7,1,168985,150,physical_load,536.613,7499,536.613,0.0,0.0,0,1.788,6.269
2215852,1_7,1,92216,150,physical_load,264.921,7499,264.921,0.0,0.0,0,0.883,4.426
2215852,1_7,1,229046,150,physical_load,542.824,7499,542.824,10.549,0.0,0,1.809,7.896
2215852,1_7,1,232176,150,physical_load,485.734,7499,485.734,18.62,7.663,1,1.619,8.498
