game_id,block_id,phase,player_id,team_id_opta,signal_name,signal_value,n_frames,total_distance,hsr_distance,sprint_distance,hsr_efforts,avg_speed,max_speed
2215864,1_0,1,42779,153,physical_load,778.782,7499,778.782,43.419,14.966,1,2.597,8.487
2215864,1_0,1,203368,153,physical_load,666.614,7499,666.614,3.405,0.0,0,2.222,7.14
2215864,1_0,1,231057,153,physical_load,772.441,7499,772.441,7.884,0.0,1,2.575,7.483
2215864,1_0,1,228322,153,physical_load,782.329,7499,782.329,15.66,0.0,1,2.608,7.191
2215864,1_0,1,214254,153,physical_load,810.354,7499,810.354,62.748,17.602,3,2.701,8.738
2215864,1_0,1,61739,153,physical_load,675.208,7499,675.208,0.0,0.0,0,2.251,6.811
2215864,1_0,1,143685,153,physical_load,722.52,7499,722.52,0.0,0.0,0,2.409,6.754
2215864,1_0,1,106551,153,physical_load,859.298,7499,859.298,3.491,0.0,0,2.865,7.391
2215864,1_0,1,85633,153,physical_load,275.013,7499,275.013,0.0,0.0,0,0.917,2.993
2215864,1_0,1,50148,1983,physical_load,912.069,7499,912.069,0.0,0.0,0,3.041,6.959
2215864,1_0,1,435731,153,physical_load,725.279,7499,725.279,1.402,0.0,0,2.418,7.02
2215864,1_0,1,115961,153,physical_load,839.373,7499,839.373,50.879,14.533,2,2.798,8.429
2215864,1_0,1,169427,1983,physical_load,830.76,7499,830.76,5.412,0.0,0,2.77,7.782
2215864,1_0,1,232524,1983,physical_load,714.359,7499,714.359,19.471,0.0,1,2.382,7.781
2215864,1_0,1,511344,1983,physical_load,739.883,7499,739.883,12.324,0.0,1,2.467,7.671
2215864,1_0,1,473389,1983,physical_load,703.629,7499,703.629,4.035,0.0,0,2.346,7.302
2215864,1_0,1,465158,1983,physical_load,726.853,7499,726.853,39.79,18.396,2,2.423,8.662
2215864,1_0,1,458316,1983,physical_load,367.494,7499,367.494,0.0,0.0,0,1.225,5.942
2215864,1_0,1,-1,-1,physical_load,1792.31,7499,1792.31,1135.332,1051.774,22,5.862,58.106
2215864,1_0,1,214244,1983,physical_load,701.442,7499,701.442,7.749,0.0,0,2.338,7.368
2215864,1_0,1,184962,1983,physical_load,704.406,7499,704.406,3.731,0.0,0,2.348,7.262
2215864,1_0,1,179382,1983,physical_load,849.855,7499,849.855,28.172,4.81,1,2.833,8.027
2215864,1_0,1,439777,1983,physical_load,730.003,7499,730.003,6.65,0.0,0,2.434,7.845
2215864,1_1,1,42779,153,physical_load,615.161,7499,615.161,0.841,0.0,0,2.05,7.013
2215864,1_1,1,203368,153,physical_load,649.663,7499,649.663,29.618,11.094,2,2.165,8.979
2215864,1_1,1,231057,153,physical_load,762.826,7499,762.826,5.418,0.0,0,2.543,7.813
2215864,1_1,1,228322,153,physical_load,714.068,7499,714.068,6.439,0.0,0,2.38,7.475
2215864,1_1,1,214254,153,physical_load,642.058,7499,642.058,39.991,15.696,3,2.14,8.534
2215864,1_1,1,61739,153,physical_load,700.717,7499,700.717,24.974,0.0,1,2.336,7.561
2215864,1_1,1,143685,153,physical_load,629.555,7499,629.555,3.416,0.0,0,2.098,7.179
2215864,1_1,1,106551,153,physical_load,715.231,7499,715.231,0.0,0.0,0,2.384,6.912
2215864,1_1,1,85633,153,physical_load,305.34,7499,305.34,0.0,0.0,0,1.018,4.873
2215864,1_1,1,50148,1983,physical_load,774.9,7499,774.9,10.94,0.0,0,2.583,7.472
2215864,1_1,1,435731,153,physical_load,540.607,7499,540.607,17.136,10.235,1,1.802,8.836
2215864,1_1,1,115961,153,physical_load,651.021,7499,651.021,32.317,6.863,2,2.17,8.25
2215864,1_1,1,169427,1983,physical_load,763.09,7499,763.09,4.581,0.0,0,2.544,7.251
2215864,1_1,1,232524,1983,physical_load,617.32,7499,617.32,14.929,8.259,1,2.058,8.397
