game_id,block_id,phase,player_id,team_id_opta,signal_name,signal_value,n_frames,total_distance,hsr_distance,sprint_distance,hsr_efforts,avg_speed,max_speed
2215865,1_0,1,135720,142,physical_load,606.068,7499,606.068,12.493,1.603,1,2.021,8.023
2215865,1_0,1,221095,142,physical_load,731.764,7499,731.764,34.588,16.594,2,2.44,8.674
2215865,1_0,1,465680,142,physical_load,683.373,7499,683.373,33.461,15.249,3,2.278,8.707
2215865,1_0,1,438464,142,physical_load,793.999,7499,793.999,5.65,0.0,0,2.647,7.139
2215865,1_0,1,224868,142,physical_load,712.883,7499,712.883,35.003,17.492,2,2.377,8.998
2215865,1_0,1,140040,142,physical_load,682.184,7499,682.184,52.762,2.581,3,2.274,8.095
2215865,1_0,1,209778,142,physical_load,341.728,7499,341.728,0.0,0.0,0,1.139,5.495
2215865,1_0,1,176501,142,physical_load,622.94,7499,622.94,11.667,0.0,1,2.077,7.572
2215865,1_0,1,154344,142,physical_load,790.656,7499,790.656,11.28,0.0,2,2.636,7.373
2215865,1_0,1,88035,154,physical_load,595.887,7499,595.887,33.54,25.42,2,1.987,9.54
2215865,1_0,1,505834,142,physical_load,699.987,7499,699.987,1.977,0.0,0,2.334,7.101
2215865,1_0,1,204188,142,physical_load,771.637,7499,771.637,16.055,0.0,1,2.573,7.34
2215865,1_0,1,116592,154,physical_load,776.109,7499,776.109,0.0,0.0,0,2.587,6.806
2215865,1_0,1,168301,154,physical_load,617.866,7499,617.866,10.539,3.568,1,2.06,8.154
2215865,1_0,1,476369,154,physical_load,645.46,7499,645.46,49.009,39.773,1,2.152,9.517
2215865,1_0,1,437753,154,physical_load,730.103,7499,730.103,4.304,0.0,0,2.434,7.26
2215865,1_0,1,232175,154,physical_load,742.15,7499,742.15,24.755,2.893,1,2.474,8.057
2215865,1_0,1,228319,154,physical_load,618.078,7499,618.078,0.0,0.0,0,2.061,6.585
2215865,1_0,1,-1,-1,physical_load,1612.063,7499,1612.063,955.099,830.098,27,5.286,32.089
2215865,1_0,1,167455,154,physical_load,459.96,7499,459.96,0.0,0.0,0,1.533,6.004
2215865,1_0,1,121150,154,physical_load,729.865,7499,729.865,5.629,0.0,0,2.433,7.626
2215865,1_0,1,119770,154,physical_load,730.406,7499,730.406,9.424,0.0,1,2.435,7.805
2215865,1_0,1,195777,154,physical_load,612.476,7499,612.476,67.066,33.046,3,2.042,9.232
2215865,1_1,1,135720,142,physical_load,502.411,7499,502.411,2.553,0.0,0,1.675,7.13
2215865,1_1,1,221095,142,physical_load,506.021,7499,506.021,19.192,8.295,2,1.687,8.615
2215865,1_1,1,465680,142,physical_load,400.61,7499,400.61,0.0,0.0,0,1.336,6.977
2215865,1_1,1,438464,142,physical_load,503.725,7499,503.725,1.123,0.0,0,1.679,7.031
2215865,1_1,1,224868,142,physical_load,511.869,7499,511.869,12.912,6.331,1,1.706,8.498
2215865,1_1,1,140040,142,physical_load,487.898,7499,487.898,13.224,1.616,1,1.626,8.11
2215865,1_1,1,209778,142,physical_load,253.262,7499,253.262,0.0,0.0,0,0.844,5.602
2215865,1_1,1,176501,142,physical_load,431.741,7499,431.741,6.267,0.0,1,1.439,7.586
2215865,1_1,1,154344,142,physical_load,593.463,7499,593.463,49.372,17.23,3,1.978,8.675
2215865,1_1,1,88035,154,physical_load,522.6,7499,522.6,14.156,4.551,1,1.742,8.212
2215865,1_1,1,505834,142,physical_load,543.023,7499,543.023,3.101,0.0,0,1.81,7.073
2215865,1_1,1,204188,142,physical_load,508.234,7499,508.234,23.02,0.0,1,1.694,7.864
2215865,1_1,1,116592,154,physical_load,574.112,7499,574.112,18.508,0.0,1,1.914,7.958
2215865,1_1,1,168301,154,physical_load,431.596,7499,431.596,0.0,0.0,0,1.439,6.608
2215865,1_1,1,476369,154,physical_load,607.726,7499,607.726,14.78,0.0,1,2.026,7.837
2215865,1_1,1,437753,154,physical_load,506.13,7499,506.13,0.0,0.0,0,1.687,6.299
2215865,1_1,1,232175,154,physical_load,585.53,7499,585.53,20.834,0.0,1,1.952,7.832
2215865,1_1,1,228319,154,physical_load,556.513,7499,556.513,11.293,0.0,1,1.855,7.923
2215865,1_1,1,-1,-1,physical_load,971.963,7499,971.963,456.91,408.991,13,3.188,38.776
2215865,1_1,1,167455,154,physical_load,349.145,7499,349.145,0.0,0.0,0,1.164,4.279
2215865,1_1,1,121150,154,physical_load,607.374,7499,607.374,29.66,0.0,2,2.024,7.87
2215865,1_1,1,119770,154,physical_load,560.323,7499,560.323,10.81,0.0,1,1.867,7.783
2215865,1_1,1,195777,154,physical_load,451.739,7499,451.739,18.356,16.523,1,1.506,8.594
2215865,1_2,1,135720,142,physical_load,506.279,7499,506.279,12.405,0.0,1,1.688,7.28
2215865,1_2,1,221095,142,physical_load,605.838,7499,605.838,5.527,0.0,0,2.02,7.408
2215865,1_2,1,465680,142,physical_load,504.937,7499,504.937,9.841,1.929,1,1.683,8.048
2215865,1_2,1,438464,142,physical_load,572.971,7499,572.971,0.0,0.0,0,1.91,6.943
2215865,1_2,1,224868,142,physical_load,609.759,7499,609.759,6.858,0.0,0,2.033,7.302
2215865,1_2,1,140040,142,physical_load,683.85,7499,683.85,24.218,5.263,2,2.28,8.329
2215865,1_2,1,209778,142,physical_load,265.382,7499,265.382,0.0,0.0,0,0.885,4.359
2215865,1_2,1,176501,142,physical_load,532.168,7499,532.168,6.115,0.0,0,1.774,7.416
2215865,1_2,1,154344,142,physical_load,677.617,7499,677.617,15.359,0.0,1,2.259,7.44
2215865,1_2,1,88035,154,physical_load,523.356,7499,523.356,17.523,8.204,1,1.745,8.324
2215865,1_2,1,505834,142,physical_load,737.438,7499,737.438,14.784,8.751,1,2.458,8.641
2215865,1_2,1,204188,142,physical_load,632.21,7499,632.21,30.659,7.451,1,2.108,8.159
2215865,1_2,1,116592,154,physical_load,679.352,7499,679.352,0.0,0.0,0,2.265,6.125
2215865,1_2,1,168301,154,physical_load,567.496,7499,567.496,4.947,0.0,0,1.892,7.431
2215865,1_2,1,476369,154,physical_load,718.771,7499,718.771,24.286,5.9,1,2.396,8.291
2215865,1_2,1,437753,154,physical_load,736.362,7499,736.362,55.34,24.308,1,2.455,8.348
2215865,1_2,1,232175,154,physical_load,633.006,7499,633.006,14.922,0.0,0,2.11,7.304
2215865,1_2,1,228319,154,physical_load,594.179,7499,594.179,0.0,0.0,0,1.981,5.339
2215865,1_2,1,-1,-1,physical_load,1400.017,7499,1400.017,764.916,666.607,27,5.375,427.056
2215865,1_2,1,167455,154,physical_load,374.932,7499,374.932,0.0,0.0,0,1.25,5.652
2215865,1_2,1,121150,154,physical_load,713.932,7499,713.932,31.486,11.914,1,2.38,8.085
2215865,1_2,1,119770,154,physical_load,754.185,7499,754.185,29.467,0.0,2,2.514,7.672
2215865,1_2,1,195777,154,physical_load,653.115,7499,653.115,9.144,0.0,1,2.177,7.955
2215865,1_3,1,135720,142,physical_load,452.659,7499,452.659,17.915,11.565,1,1.509,8.365
2215865,1_3,1,221095,142,physical_load,549.35,7499,549.35,0.0,0.0,0,1.831,6.523
2215865,1_3,1,465680,142,physical_load,476.613,7499,476.613,6.706,0.0,0,1.589,7.432
2215865,1_3,1,438464,142,physical_load,478.118,7499,478.118,0.0,0.0,0,1.594,6.855
2215865,1_3,1,224868,142,physical_load,490.287,7499,490.287,3.434,0.0,0,1.634,7.237
2215865,1_3,1,140040,142,physical_load,472.762,7499,472.762,0.0,0.0,0,1.576,6.501
2215865,1_3,1,209778,142,physical_load,166.749,7499,166.749,0.0,0.0,0,0.556,4.466
2215865,1_3,1,176501,142,physical_load,409.304,7499,409.304,1.693,0.0,0,1.364,7.072
2215865,1_3,1,154344,142,physical_load,468.824,7499,468.824,12.278,2.247,1,1.563,8.037
2215865,1_3,1,88035,154,physical_load,387.44,7499,387.44,16.333,9.111,1,1.291,8.681
2215865,1_3,1,505834,142,physical_load,576.869,7499,576.869,0.0,0.0,0,1.923,6.698
2215865,1_3,1,204188,142,physical_load,558.481,7499,558.481,2.854,0.0,0,1.861,7.201
2215865,1_3,1,116592,154,physical_load,586.44,7499,586.44,0.0,0.0,0,1.955,6.487
2215865,1_3,1,168301,154,physical_load,505.077,7499,505.077,13.608,1.604,1,1.684,8.03
2215865,1_3,1,476369,154,physical_load,463.8,7499,463.8,18.157,0.0,1,1.546,7.989
2215865,1_3,1,437753,154,physical_load,589.203,7499,589.203,0.0,0.0,0,1.964,6.993
2215865,1_3,1,232175,154,physical_load,546.881,7499,546.881,18.041,0.0,1,1.823,7.633
2215865,1_3,1,228319,154,physical_load,497.388,7499,497.388,0.0,0.0,0,1.658,6.76
2215865,1_3,1,-1,-1,physical_load,1184.068,7499,1184.068,742.453,702.229,22,3.898,35.127
2215865,1_3,1,167455,154,physical_load,305.675,7499,305.675,0.0,0.0,0,1.019,5.218
2215865,1_3,1,121150,154,physical_load,581.221,7499,581.221,0.0,0.0,0,1.938,6.495
2215865,1_3,1,119770,154,physical_load,527.336,7499,527.336,4.378,0.0,0,1.758,7.427
2215865,1_3,1,195777,154,physical_load,496.101,7499,496.101,0.0,0.0,0,1.654,6.349
2215865,1_4,1,135720,142,physical_load,629.946,7499,629.946,27.395,9.239,1,2.1,8.364
2215865,1_4,1,221095,142,physical_load,636.392,7499,636.392,9.258,0.0,1,2.121,7.335
2215865,1_4,1,465680,142,physical_load,633.386,7499,633.386,3.679,0.0,0,2.111,7.111
2215865,1_4,1,438464,142,physical_load,713.65,7499,713.65,33.627,6.441,3,2.379,8.722
2215865,1_4,1,224868,142,physical_load,720.366,7499,720.366,18.206,8.535,1,2.401,8.314
2215865,1_4,1,140040,142,physical_load,709.534,7499,709.534,0.0,0.0,0,2.365,6.606
2215865,1_4,1,209778,142,physical_load,307.959,7499,307.959,0.0,0.0,0,1.027,5.021
2215865,1_4,1,176501,142,physical_load,592.183,7499,592.183,0.0,0.0,0,1.974,6.733
2215865,1_4,1,154344,142,physical_load,674.334,7499,674.334,10.608,6.097,1,2.248,8.688
2215865,1_4,1,88035,154,physical_load,639.558,7499,639.558,25.742,14.05,2,2.132,8.687
2215865,1_4,1,505834,142,physical_load,715.16,7499,715.16,28.016,7.008,2,2.384,8.529
2215865,1_4,1,204188,142,physical_load,718.425,7499,718.425,0.0,0.0,0,2.395,6.955
2215865,1_4,1,116592,154,physical_load,744.768,7499,744.768,0.0,0.0,0,2.483,6.075
2215865,1_4,1,168301,154,physical_load,638.149,7499,638.149,6.622,0.0,0,2.127,7.79
2215865,1_4,1,476369,154,physical_load,639.186,7499,639.186,4.656,0.0,0,2.131,7.41
2215865,1_4,1,437753,154,physical_load,739.251,7499,739.251,56.586,10.196,3,2.464,8.758
2215865,1_4,1,232175,154,physical_load,729.537,7499,729.537,0.0,0.0,0,2.432,6.568
2215865,1_4,1,228319,154,physical_load,608.51,7499,608.51,11.125,7.519,1,2.028,8.828
2215865,1_4,1,-1,-1,physical_load,1795.888,7499,1795.888,1057.615,952.876,38,5.91,41.667
2215865,1_4,1,167455,154,physical_load,380.838,7499,380.838,0.0,0.0,0,1.269,4.648
2215865,1_4,1,121150,154,physical_load,784.114,7499,784.114,25.587,3.867,1,2.614,8.082
