game_id,block_id,phase,player_id,team_id_opta,signal_name,signal_value,n_frames
2215849,1_0,1,38580,429,shift_latency,1.525,7499
2215849,1_0,1,55948,429,shift_latency,1.297,7499
2215849,1_0,1,83912,146,shift_latency,0.925,7499
2215849,1_0,1,85370,146,shift_latency,1.314,7499
2215849,1_0,1,115327,146,shift_latency,1.7,7499
2215849,1_0,1,155335,146,shift_latency,1.404,7499
2215849,1_0,1,161950,146,shift_latency,1.58,7499
2215849,1_0,1,171435,429,shift_latency,1.597,7499
2215849,1_0,1,185621,429,shift_latency,1.225,7499
2215849,1_0,1,186658,146,shift_latency,1.542,7499
2215849,1_0,1,195883,429,shift_latency,1.478,7499
2215849,1_0,1,215473,429,shift_latency,1.645,7499
2215849,1_0,1,219292,146,shift_latency,1.351,7499
2215849,1_0,1,220237,429,shift_latency,1.486,7499
2215849,1_0,1,230971,146,shift_latency,1.713,7499
2215849,1_0,1,242880,146,shift_latency,1.707,7499
2215849,1_0,1,243526,429,shift_latency,1.373,7499
2215849,1_0,1,247629,429,shift_latency,1.527,7499
2215849,1_0,1,421821,429,shift_latency,1.617,7499
2215849,1_0,1,449871,429,shift_latency,1.476,7499
2215849,1_0,1,461913,146,shift_latency,0.72,7499
2215849,1_0,1,520403,146,shift_latency,1.709,7499
2215849,1_1,1,38580,429,shift_latency,1.475,7499
2215849,1_1,1,55948,429,shift_latency,1.322,7499
2215849,1_1,1,83912,146,shift_latency,1.239,7499
2215849,1_1,1,85370,146,shift_latency,1.569,7499
2215849,1_1,1,115327,146,shift_latency,1.526,7499
2215849,1_1,1,155335,146,shift_latency,1.302,7499
2215849,1_1,1,161950,146,shift_latency,1.553,7499
2215849,1_1,1,171435,429,shift_latency,1.0,7499
2215849,1_1,1,185621,429,shift_latency,1.79,7499
2215849,1_1,1,186658,146,shift_latency,1.266,7499
2215849,1_1,1,195883,429,shift_latency,1.324,7499
2215849,1_1,1,215473,429,shift_latency,1.255,7499
2215849,1_1,1,219292,146,shift_latency,1.388,7499
2215849,1_1,1,220237,429,shift_latency,1.522,7499
2215849,1_1,1,230971,146,shift_latency,1.353,7499
2215849,1_1,1,242880,146,shift_latency,1.242,7499
2215849,1_1,1,243526,429,shift_latency,1.255,7499
2215849,1_1,1,247629,429,shift_latency,1.322,7499
2215849,1_1,1,421821,429,shift_latency,1.48,7499
2215849,1_1,1,449871,429,shift_latency,1.403,7499
2215849,1_1,1,461913,146,shift_latency,1.213,7499
2215849,1_1,1,520403,146,shift_latency,1.538,7499
2215849,1_2,1,38580,429,shift_latency,1.332,7499
